group,year,bachelors_puma,bachelors_puma_se,black_puma,black_puma_se,hispanic_puma,hispanic_puma_se,inctot_puma,inctot_puma_se,owned_puma,owned_puma_se,age_puma,age_puma_se,immigrant_puma,immigrant_puma_se,poverty_100_puma,poverty_100_puma_se,poverty_200_puma,poverty_200_puma_se,hwsei_puma,hwsei_puma_se,unemployed_puma,unemployed_puma_se,valueh_puma,valueh_puma_se,rent_puma,rent_puma_se,costelec_puma,costelec_puma_se,density,density_se,state_policy,state_policy_se,lgbt_nonprofits,lgbt_nonprofits_se,immigrant_nonprofits,immigrant_nonprofits_se
"Same-sex, immigrant",2014,24.56020771231505,0.5458842967470641,13.024921485767848,0.4249853466284738,22.857438867188765,0.6939333974006096,28.39613006285203,0.552232895724263,56.30740848344997,0.6134894733765176,37.890613334985886,0.09487499471590947,19.983955993467603,0.4662482493488293,13.912756648196618,0.22035489452138793,31.440167032140078,0.4260581488943042,37.378280075173265,0.17387361499490553,2.7182035018295108,0.030089294202547218,4583.1311237736245,62.50666817057646,463.3694047521277,13.310832797622052,2191.582772582287,13.562255155238455,12476.012076988944,889.6126890914081,3.7835822759516433,0.103807324030664,1.265308423558738,0.20081559666721807,2.2025817302289714,0.1671484090339366
"Same-sex, immigrant",2015,25.146903683808137,0.5003719732185992,12.331656157733091,0.45870358630161945,22.82576757417468,0.7146935783978505,29.335721049012793,0.4595524733808855,56.3144694927554,0.6030783164620014,38.24006428239607,0.09222442114054671,19.944821145550353,0.49716429988432953,13.207038857541871,0.1956709402020086,30.23255493856446,0.35995147468573746,37.56133348839467,0.15837633308655066,2.3828968557415484,0.02993270387312374,4597.2010732285935,61.32744094682178,476.2798935100462,12.559088362652878,2193.5519370171482,16.866947231494017,11501.152235299332,751.3859115400144,4.57629714081327,0.07417206012495088,1.4978695177514456,0.1574101430763125,0.792347628653484,0.052268617730302856
"Same-sex, immigrant",2016,25.489920070303018,0.47927524405454214,12.115988694257348,0.45513055306420813,24.203639035432666,0.647210119591063,30.131928372014556,0.5272709508318618,57.32078722138589,0.5012863256296249,38.280410746977765,0.09957862399115928,20.81797782107228,0.4319328570687228,12.3740313604699,0.19369055296813445,28.878893080361586,0.3832804128749739,37.68636130288038,0.1623739181722329,2.124405645856485,0.026426509688569286,4519.334746766562,52.10025729019817,490.37186523433655,10.934791199194656,2131.8021088270402,12.96051462466072,12399.409732748305,925.1202615559534,4.295614902736564,0.07157905275830327,1.4764620712933614,0.1670023729799059,0.1615537311763071,0.01468849992964328
"Same-sex, immigrant",2017,25.419133056225448,0.40676367309111244,12.43317431451906,0.3431617870689975,22.949399476587978,0.6664845400022897,29.86556862265594,0.41081877263142297,59.476709809940616,0.4712361780060117,38.61591013228123,0.09845707004147884,19.010135031095473,0.42149749578331686,11.714331866239528,0.19061165006346562,27.85570902499488,0.34395589925962006,37.648546731163,0.1303054164700772,1.9551828153379955,0.021237652396172268,4305.831147280547,48.66283474700706,460.4246539548585,9.809282693947726,2164.895216312735,11.431084375360706,10739.31709363769,635.9410691526629,4.063376283031229,0.07543639389775121,1.8488964067213154,0.19402249265377922,1.1745909171610012,0.05740615206477978
"Same-sex, immigrant",2018,26.08121791431408,0.3918075009445854,12.514748831237778,0.35825693188088853,23.650712579735174,0.6146028250850114,30.199711958291637,0.3809627274601132,58.73492530027326,0.5048850808706181,38.74942792640306,0.08934075348957349,20.140098405101533,0.42165397063949134,11.65642760858498,0.16974737839917728,27.797618923881668,0.3166232473783583,37.785317298051076,0.1245785361987401,1.8182233469892173,0.019539599233577058,4391.330126678732,50.13784769132609,484.6940492560873,9.246749688374283,2240.4887834043557,11.706956781445147,10365.905515171184,578.7919408514538,4.218616609258863,0.0712205736487172,1.5076044444165029,0.14759326867481912,2.19200446197942,0.12605818920917183
"Same-sex, immigrant",2019,26.66037704991647,0.42742619484090283,12.918012901793528,0.35862839174078054,24.804861396211773,0.6809453349625001,31.424036453277377,0.4615885372660303,58.63471938102615,0.5202336142808759,38.96186688444931,0.08588488481125,19.716901071934245,0.395194448002343,10.720671691446311,0.1516551557870593,25.9143254061263,0.3182420334073107,38.15918538785195,0.13939642571939004,1.7375320911978651,0.020899400067726545,4406.691095486076,52.55638652314995,513.0422834372432,10.906133590464686,2231.363718320868,13.132476595263425,10572.23282727121,750.5341873998316,4.409533359043579,0.07572711935746052,1.8595074512615164,0.18929874324125182,0.5970938260623162,0.03392238693824346
"Same-sex, immigrant",2021,27.008144268633053,0.34081443579541315,13.107838128433453,0.3412836975461085,24.50780723999962,0.606764337623523,30.13359333933472,0.340806805166106,60.693782389629966,0.47481040259866747,39.227839870349364,0.11358981158969894,19.606918068328955,0.37741803384151024,11.362918269264245,0.13044850409411216,26.379102153020227,0.25031061525706005,38.36077269000068,0.11834581788224054,2.837588362016271,0.036146902680213824,4243.182170852192,48.469154005986155,534.508664624303,11.25006492921599,2354.058002225086,10.70382279736949,9903.005824155765,676.5885876671608,4.7944774726084605,0.06124855886321938,0.7383046186281412,0.07704698238032687,1.1656766161779528,0.04786602053788916
"Same-sex, immigrant",2022,29.316113867103017,0.42721597166801323,12.733238843043098,0.4428937077141502,25.2023696009686,0.662393728083727,31.56657792169891,0.42054095915794537,58.892639032776785,0.5330715878930149,39.63727606266044,0.08389362413995383,21.498720657744762,0.48188400216762506,11.028249725741325,0.1480868740975615,25.778511748648196,0.30697620528161407,39.05510401888778,0.14115284145518672,1.760693710929242,0.026420806672806288,4458.002177570188,52.88680228165646,615.9780621531563,13.375265720777218,2547.08842671987,14.107396737931982,12479.574024581832,727.3315535649363,4.7419849899870865,0.05889256054737621,0.3123673338503349,0.04025154496779778,0.13122741963370357,0.01158922026181625
"Same-sex, non-immigrant",2008,20.09012599639798,0.08900436414550805,12.778524723270737,0.11728870080816749,14.2457134873613,0.14999740588765287,27.65247352142069,0.09347724729508335,65.60925166435592,0.1195952087733247,37.23080578129097,0.023948598497662326,12.476380971402572,0.10226998714868213,11.582533090240172,0.043839171361644245,28.142147130581247,0.08303983990699242,36.47597216725013,0.03132367846182444,2.225341174272141,0.006588381777019123,3645.398396354566,12.076685487706193,261.3949844294705,1.8138221143937057,2009.004051877047,3.6878955400325086,6383.886910050355,177.2307842016522,1.525014506068372,0.02403156592859438,0.43692116759164995,0.03432019441928512,0.09023954914098277,0.004534019810743634
"Same-sex, non-immigrant",2009,20.143276778999592,0.08883639526400901,12.919628734171138,0.12995553168505591,14.586392810237854,0.14269125591565512,26.93664754409844,0.08050385932997575,64.45515598721344,0.1239110362646897,37.15646145038557,0.022794792812508076,12.439228692636032,0.09775896484484901,12.691457858361359,0.04874655797531569,29.954332105020402,0.08523375307100546,36.42271079356987,0.030919527226724714,3.6797268941534997,0.009803337067193765,3739.39335400536,12.404425550977649,275.89439300374454,1.8184144983748103,2034.3701188808022,3.7149322601389048,6134.469973477878,160.69078312141576,1.526646005249055,0.023536022762352303,0.6578448435947996,0.045558369474313375,0.5102622842374122,0.01922858977417132
