year,statefp,puma5ce,lgbt_nonprofits,state
2017,22,00400,1.0000000000000004,Louisiana
2017,22,02401,1.9967897271268056,Louisiana
2017,22,02402,0.00321027287319422,Louisiana
2017,23,00500,1.0000000000000002,Maine
2017,23,01000,4,Maine
2017,24,00801,7.78210116731518e-4,Maryland
2017,24,00802,0.05395590142671853,Maryland
2017,24,00804,0.8931258106355379,Maryland
2017,24,00805,0.052140077821011675,Maryland
2017,24,01004,2,Maryland
2017,25,00503,2,Massachusetts
2017,25,00504,0,Massachusetts
2017,25,00506,1.0000000000000002,Massachusetts
2017,25,00507,0.028735632183908,Massachusetts
2017,25,00508,0.9712643678160916,Massachusetts
2017,25,00704,0.9999999999999998,Massachusetts
2017,25,01000,0,Massachusetts
2017,25,01400,1.0000000000000004,Massachusetts
2017,25,03301,1.2522625637176725,Massachusetts
2017,25,03302,11.236539890691116,Massachusetts
2017,25,03303,0.8030637442973336,Massachusetts
2017,25,03304,0.6935338033071106,Massachusetts
2017,25,03305,0.9420255136475824,Massachusetts
2017,25,03400,1.0725744843391902,Massachusetts
2017,25,03500,0,Massachusetts
2017,25,04700,0.9992211838006227,Massachusetts
2017,25,04800,1.000778816199377,Massachusetts
2017,26,01400,2.0000000000000004,Michigan
2017,26,01801,1,Michigan
2017,26,02102,0.9999999999999994,Michigan
2017,26,02300,0.00522534291312867,Michigan
2017,26,02400,0.9947746570868712,Michigan
2017,26,02702,0.9996203492786633,Michigan
2017,26,02703,3.79650721336371e-4,Michigan
2017,26,02908,1.0046260601387818,Michigan
2017,26,03208,0.4054742202418844,Michigan
2017,26,03209,0.6500385014234972,Michigan
2017,26,03210,0.43253662297609863,Michigan
2017,26,03211,0.6133852358423857,Michigan
2017,26,03212,0.3920118343195261,Michigan
2017,26,03213,0.5019275250578255,Michigan
2017,27,00400,0.2708803611738145,Minnesota
2017,27,00500,0.7291196388261854,Minnesota
2017,27,01304,0.9999999999999999,Minnesota
2017,27,01404,0.10788973384030466,Minnesota
2017,27,01405,2.0004752851711016,Minnesota
2017,27,01406,5.556390977443608,Minnesota
2017,27,01407,2.5263086423282544,Minnesota
2017,27,01408,0.8089353612167303,Minnesota
2017,27,01800,1.0000000000000004,Minnesota
2017,29,00500,0.0142980935875217,Missouri
2017,29,00600,0.9857019064124778,Missouri
2017,29,01001,1.9999999999999996,Missouri
2017,29,01901,1.7693494456562397,Missouri
2017,29,01902,1.230650554343759,Missouri
2017,29,02602,2,Missouri
2017,31,00904,1.0000000000000009,Nebraska
2017,32,00401,0.424,Nevada
2017,32,00405,2.0000000000000004,Nevada
2017,32,00406,0.3496,Nevada
2017,32,00407,0.2264,Nevada
2017,32,00408,1,Nevada
2017,32,00409,0.7460535346602608,Nevada
2017,32,00410,0.09883321894303364,Nevada
2017,32,00411,0.0034317089910775502,Nevada
2017,32,00413,0.151681537405628,Nevada
2017,33,00800,1,New Hampshire
2017,34,00601,0.8194616977225668,New Jersey
2017,34,00602,0.18053830227743276,New Jersey
2017,34,00902,0.21461824953445033,New Jersey
2017,34,01002,0.1587523277467412,New Jersey
2017,34,01101,1,New Jersey
2017,34,01301,0.9621642073401433,New Jersey
2017,34,01302,0.037835792659856246,New Jersey
2017,34,01402,0.9939758015539764,New Jersey
2017,34,01403,0.9994089834515375,New Jersey
2017,34,01404,0.00441014332965821,New Jersey
2017,34,01502,0,New Jersey
2017,34,01503,9.55109837631328e-4,New Jersey
2017,34,01504,0.9990448901623696,New Jersey
2017,34,01901,0.00220507166482911,New Jersey
2017,34,02301,0.7940170940170951,New Jersey
2017,34,02302,1.8309029269923118,New Jersey
2017,34,02303,0.00170940170940171,New Jersey
2017,35,00804,2,New Mexico
2017,36,00300,1.0000000000000002,New York
2017,36,00701,2.9949494949494944,New York
2017,36,00703,0.005050505050505052,New York
2017,36,00902,2.893123446561725,New York
2017,36,00903,0.10687655343827669,New York
2017,36,01205,1.0491547476721164,New York
2017,36,01206,3.950845252327883,New York
2017,36,02001,2.7551020408163245,New York
2017,36,02002,1.2448979591836717,New York
2017,36,02201,0.8308227114716109,New York
2017,36,02202,0.16917728852838884,New York
2017,36,02801,0.05189028910303926,New York
2017,36,02802,1.9481097108969592,New York
2017,36,03001,0.00303336703741153,New York
2017,36,03002,0.9969666329625883,New York
2017,36,03103,0.317142857142857,New York
2017,36,03105,1.684631765749778,New York
2017,36,03106,0.9982253771073656,New York
2017,36,03310,0.6250516742455555,New York
2017,36,03311,1.3749483257544441,New York
2017,36,03703,0.31434599156118137,New York
2017,36,03704,0.5970464135021101,New York
2017,36,03709,0.08860759493670889,New York
2017,36,03710,0.9999999999999993,New York
2017,36,03802,0.6280891968926402,New York
2017,36,03803,0.9586206896551723,New York
2017,36,03805,1.093547049882548,New York
2017,36,03806,6.479087050491324,New York
2017,36,03807,31.697143298915375,New York
2017,36,03808,5.855938118385495,New York
2017,36,03809,2.544179464240286,New York
2017,36,03810,16.743395131537145,New York
2017,36,03902,0.0051369863013698645,New York
2017,36,03903,2.9948630136986303,New York
2017,36,04001,1.989627979705938,New York
2017,36,04002,0.00850460666194189,New York
2017,36,04003,0.0293764988009592,New York
2017,36,04004,3.253916552011911,New York
2017,36,04005,2.743735286711715,New York
2017,36,04006,0.7669254070427869,New York
2017,36,04012,0.20791366906474829,New York
2017,36,04014,0.2468694096601073,New York
2017,36,04015,0.7419499105545614,New York
2017,36,04016,0.0111806797853309,New York
2017,36,04017,0,New York
2017,36,04101,1.2942507068803015,New York
2017,36,04102,0.806183115338882,New York
2017,36,04107,0.14387633769322242,New York
2017,36,04109,0.755689840087594,New York
2017,37,01100,0.00891341256366723,North Carolina
2017,37,01201,2.7283531409168087,North Carolina
2017,37,01205,0.26273344651952474,North Carolina
2017,37,01301,0.22147651006711414,North Carolina
2017,37,01302,0.7547754259163649,North Carolina
2017,37,01400,0.02374806401652035,North Carolina
2017,37,01701,1.2484199881592342,North Carolina
2017,37,01702,0.7320167725323034,North Carolina
2017,37,01703,0.0195632393084622,North Carolina
2017,37,01802,1,North Carolina
2017,37,02000,1,North Carolina
2017,37,02201,3,North Carolina
2017,37,03101,2.8933231005372217,North Carolina
2017,37,03103,0.10667689946277815,North Carolina
2017,37,NA,0,North Carolina
2017,38,00500,1.9999999999999998,North Dakota
2017,39,00902,0.9735421166306696,Ohio
2017,39,00905,0.02645788336933045,Ohio
2017,39,03700,0.9999999999999998,Ohio
2017,39,04104,0.03202846975088971,Ohio
2017,39,04105,3.5478687889340055,Ohio
2017,39,04106,0.1776649746192894,Ohio
2017,39,04107,0.16854201622481102,Ohio
2017,39,04110,0.0738957504710069,Ohio
2017,39,04111,1,Ohio
2017,39,04200,0,Ohio
2017,39,04500,4.78927203065134e-4,Ohio
2017,39,04603,1.999521072796935,Ohio
2017,39,05504,2.0000000000000004,Ohio
2017,39,05505,0,Ohio
2017,40,01201,1,Oklahoma
2017,41,01000,1,Oregon
2017,41,01301,0.9999999999999996,Oregon
2017,41,01303,1.123076923076923,Oregon
2017,41,01305,0.8769230769230772,Oregon
2017,41,01314,5,Oregon
2017,41,01317,0.027595269382391572,Oregon
2017,41,01318,0.9724047306176096,Oregon
2017,42,00300,2,Pennsylvania
2017,42,00500,0.9999999999999997,Pennsylvania
2017,42,00600,0.9999999999999997,Pennsylvania
2017,42,01701,2.9049354090758532,Pennsylvania
2017,42,01702,0.08612123219609143,Pennsylvania
2017,42,01801,0.00894335872805565,Pennsylvania
2017,42,01803,0,Pennsylvania
2017,42,02401,0.9999999999999992,Pennsylvania
2017,42,02803,1.0000000000000002,Pennsylvania
2017,42,03001,0,Pennsylvania
2017,42,03002,1.0000000000000002,Pennsylvania
2017,42,03209,7,Pennsylvania
2017,42,04001,0.990085922009254,Pennsylvania
2017,42,04002,0.009914077990746858,Pennsylvania
2017,44,00103,1.9952437574316293,Rhode Island
2017,44,00104,0.00475624256837099,Rhode Island
2017,45,00104,1,South Carolina
2017,45,00604,2.9962264150943385,South Carolina
2017,45,00605,0.00377358490566038,South Carolina
2017,45,01202,1.3032714412024755,South Carolina
2017,45,01204,1.6967285587975263,South Carolina
2017,45,01500,2.0000000000000018,South Carolina
2017,47,01100,0.006965174129353231,Tennessee
2017,47,01200,0.07064676616915427,Tennessee
2017,47,01300,0.9223880597014921,Tennessee
2017,47,01603,0.9999999999999996,Tennessee
2017,47,02503,1.2986295164465824,Tennessee
2017,47,02504,0.11151339608979,Tennessee
2017,47,02505,3.589857087463629,Tennessee
2017,47,02600,0,Tennessee
2017,47,02700,0.9999999999999993,Tennessee
2017,47,03201,0.9999999999999998,Tennessee
2017,47,03205,1.9999999999999987,Tennessee
2017,47,NA,0,Tennessee
2017,48,01901,0.47055341817105656,Texas
2017,48,01902,0.5134655223438889,Texas
2017,48,02001,0.0159810594850547,Texas
2017,48,02302,0.3733031674208145,Texas
2017,48,02306,0.02205882352941175,Texas
2017,48,02307,0.6046380090497739,Texas
2017,48,02309,0.215962441314554,Texas
2017,48,02310,0.7840375586854459,Texas
2017,48,02312,3.8760994263862325,Texas
2017,48,02313,1.3941194128145278,Texas
2017,48,02314,0.7297811607992388,Texas
2017,48,02315,0.7261839956450735,Texas
2017,48,02316,0.27381600435492687,Texas
2017,48,02700,1,Texas
2017,48,03602,0.9999999999999996,Texas
2017,48,04603,2.5667443077319003,Texas
2017,48,04604,4.137049762821408,Texas
2017,48,04616,0.2127659574468081,Texas
2017,48,04617,0.0834399719998861,Texas
2017,48,05303,2.295492975084813,Texas
2017,48,05304,0.7987692307692308,Texas
2017,48,05306,4.905737794145958,Texas
2017,48,05901,0.9984779299847797,Texas
2017,48,05906,0.0015220700152207,Texas
2017,48,05911,0.00446428571428571,Texas
2017,48,05913,0.995535714285714,Texas
2017,48,NA,0,Texas
2017,49,35002,2.990248659190639,Utah
2017,49,35004,1.0097513408093612,Utah
2017,49,49003,1.0000000000000002,Utah
2017,49,57001,0.9999999999999999,Utah
2017,50,00100,3,Vermont
2017,51,51045,0,Virginia
2017,51,51080,0.9999999999999999,Virginia
2017,51,51154,0.9979209979209984,Virginia
2017,51,51155,0.00207900207900208,Virginia
2017,51,51164,0.42447692748638627,Virginia
2017,51,51165,0.5755230725136142,Virginia
2017,51,51215,1,Virginia
2017,51,51224,0.26605504587156,Virginia
2017,51,51225,1.2673436922707668,Virginia
2017,51,51235,4.4666012618576705,Virginia
2017,51,59301,0.9325153374233138,Virginia
2017,51,59303,0.06748466257668716,Virginia
2017,53,10501,5.21920668058455e-4,Washington
2017,53,10502,1.9906054279749492,Washington
2017,53,10503,0.008872651356993739,Washington
2017,53,11401,2.000000000000001,Washington
2017,53,11501,0.9548022598870054,Washington
2017,53,11505,0.0451977401129944,Washington
2017,53,11603,7.171251019883532,Washington
2017,53,11604,11.674823601648745,Washington
2017,53,11605,2.065402072553102,Washington
2017,53,11611,1.0885233059146102,Washington
2017,54,01000,1.0000000000000002,West Virginia
2017,55,10000,0.00895255147717099,Wisconsin
2017,55,30000,0.9910474485228294,Wisconsin
2017,55,40101,3.053403755868543,Wisconsin
2017,55,40301,0.00338983050847458,Wisconsin
2017,55,40701,0.22518864357461074,Wisconsin
2017,55,41002,0.3672456660428136,Wisconsin
2017,55,41003,1.4484097439470318,Wisconsin
2017,55,41004,0.12609117361784672,Wisconsin
2017,55,41005,0.7762711864406773,Wisconsin
2017,55,70201,1,Wisconsin
2017,56,00400,1.0000000000000002,Wyoming
2017,NA,NA,NA,NA
2018,01,01700,0.9992424242424245,Alabama
2018,01,02100,7.57575757575758e-4,Alabama
2018,02,00101,1,Alaska
2018,04,00116,0.2736209721463677,Arizona
2018,04,00118,3.726379027853633,Arizona
2018,04,00126,0.08759124087591239,Arizona
2018,04,00128,0.9124087591240874,Arizona
2018,04,00202,0.17918346774193522,Arizona
2018,04,00204,0.992676258553274,Arizona
2018,04,00206,0.00757575757575758,Arizona
2018,04,00207,1.8203124999999987,Arizona
2018,04,00208,1.0002520161290323,Arizona
2018,05,00400,0.025,Arkansas
2018,05,00800,0.975,Arkansas
2018,05,01000,4,Arkansas
2018,06,00101,1.9976771196283392,California
2018,06,00102,2.6399217221135025,California
2018,06,00103,2.1220910807387763,California
2018,06,00104,0.2325581395348835,California
2018,06,00106,1.0077519379844957,California
2018,06,01303,0.7833691316354714,California
2018,06,01306,0.0411169070266953,California
2018,06,01307,0.17551396133783384,California
2018,06,01901,0.014218009478673,California
2018,06,01903,0.044444444444444405,California
2018,06,01904,1,California
2018,06,01906,0.9555555555555547,California
2018,06,02500,0.9999999999999992,California
2018,06,02903,1,California
2018,06,03718,2.982813494589433,California
2018,06,03719,1.0004638218923938,California
2018,06,03720,1.3219173447915826,California
2018,06,03721,1.9842519685039361,California
2018,06,03722,0.015748031496063,California
2018,06,03724,4.55580865603645e-4,California
2018,06,03725,0.9981776765375842,California
2018,06,03726,1.0013667425968102,California
2018,06,03727,0.6601357017274404,California
2018,06,03728,1.4387608069164264,California
2018,06,03729,2.0146552870869576,California
2018,06,03730,3.406816231165108,California
2018,06,03731,10.237221038694758,California
2018,06,03732,4.2562221198247245,California
2018,06,03733,1.5839654478920906,California
2018,06,03734,0.8033306752726727,California
2018,06,03735,0.9816437580522581,California
2018,06,03736,0.0355427473583093,California
2018,06,03744,4.597853757967936,California
2018,06,03746,0.25620860927152306,California
2018,06,03747,0.00773617253559382,California
2018,06,03748,1.420669798065779,California
2018,06,03749,0.112434847356664,California
2018,06,03750,0.7795979151154133,California
2018,06,03758,0.08562918838421445,California
2018,06,03759,0.0163812360387193,California
2018,06,03763,0.01607915893630183,California
2018,06,03765,3.7350821290603493,California
2018,06,03766,0.6604823747680894,California
2018,06,03769,0.5883563372352607,California
2018,06,03900,0.004739336492891,California
2018,06,04101,2.60620276257493e-4,California
2018,06,04102,0.9997393797237419,California
2018,06,04701,0.981042654028436,California
2018,06,05901,0.5853503184713371,California
2018,06,05903,0.414649681528662,California
2018,06,05904,0.9999999999999996,California
2018,06,05905,0.00238826339133402,California
2018,06,05907,0,California
2018,06,05909,0.00147130946542423,California
2018,06,05910,0.9985286905345766,California
2018,06,05917,0.9976117366086664,California
2018,06,06103,0,California
2018,06,06502,9.000000000000005,California
2018,06,06510,0.10577915376677,California
2018,06,06511,0.8942208462332297,California
2018,06,06515,1.0000000000000009,California
2018,06,06704,0.9954751131221724,California
2018,06,06706,0.00452488687782805,California
2018,06,06707,9.03641578734608,California
2018,06,06708,0.9635842126539188,California
2018,06,07301,1.0000000000000004,California
2018,06,07310,1.0375420993355289,California
2018,06,07316,7.677603484909487,California
2018,06,07317,2.2848544157549866,California
2018,06,07318,0,California
2018,06,07320,0.0748930099857347,California
2018,06,07321,0.9251069900142651,California
2018,06,07501,2.6599477641077227,California
2018,06,07502,1.2258248009101265,California
2018,06,07503,15.711633764957327,California
2018,06,07504,16.51972921935513,California
2018,06,07505,2.3021608643457383,California
2018,06,07506,1.5807035863239725,California
2018,06,07701,0.849514563106796,California
2018,06,07704,0.15048543689320432,California
2018,06,07901,0.9969056214543579,California
2018,06,07902,0.00309437854564209,California
2018,06,08106,1.0000000000000007,California
2018,06,08301,0.9418181818181814,California
2018,06,08302,0.058181818181818196,California
2018,06,08303,0.9999999999999992,California
2018,06,08502,0.9999999999999999,California
2018,06,08503,0.2973145780051152,California
2018,06,08509,3.5780051150895154,California
2018,06,08510,0.12468030690537091,California
2018,06,08702,1,California
2018,06,08900,1.0000000000000007,California
2018,06,09701,1.0090042372881356,California
2018,06,09702,0.9978094079342932,California
2018,06,09703,2.99318635477757,California
2018,06,10701,1,California
2018,08,00100,1,Colorado
2018,08,00400,1,Colorado
2018,08,00801,0.029611650485436933,Colorado
2018,08,00802,4.85436893203883e-4,Colorado
2018,08,00803,1.9699029126213596,Colorado
2018,08,00804,0.874436936936937,Colorado
2018,08,00805,0.116554054054054,Colorado
2018,08,00812,2.9818620116745316,Colorado
2018,08,00813,2,Colorado
2018,08,00814,3.0103147025454406,Colorado
2018,08,00815,0.007823285780027615,Colorado
2018,08,00817,0.00900900900900901,Colorado
2018,08,00818,1.9999999999999984,Colorado
2018,08,01001,1,Colorado
2018,08,NA,0,Colorado
2018,09,00101,0,Connecticut
2018,09,00103,0.9999999999999997,Connecticut
2018,09,00301,8.424599831508e-4,Connecticut
2018,09,00302,1.989797165601872,Connecticut
2018,09,00303,0.00832033281331254,Connecticut
2018,09,00306,0.00104004160166407,Connecticut
2018,10,00101,0.990083905415713,Delaware
2018,10,00103,0.0099160945842868,Delaware
2018,10,00300,0.9999999999999999,Delaware
2018,11,00101,2.0283522741119233,District of Columbia
2018,11,00102,2.0963520629967887,District of Columbia
2018,11,00103,3.20748857884357,District of Columbia
2018,11,00104,1.0013192612137203,District of Columbia
2018,11,00105,29.666487822833997,District of Columbia
2018,12,01104,0.08160621761658018,Florida
2018,12,01105,6.395962523338557,Florida
2018,12,01108,4.522431259044862,Florida
2018,12,02101,1.0000000000000004,Florida
2018,12,03102,0.391211906449326,Florida
2018,12,03104,0,Florida
2018,12,03107,1.6087880935506729,Florida
2018,12,05701,0.02962129733783277,Florida
2018,12,05702,1.9703787026621669,Florida
2018,12,05704,2,Florida
2018,12,05706,0.9397590361445786,Florida
2018,12,05707,2,Florida
2018,12,05708,0.0602409638554217,Florida
2018,12,08500,6.27943485086342e-4,Florida
2018,12,08603,0.00222098833981122,Florida
2018,12,08604,0.0238756246529706,Florida
2018,12,08605,0.9583564686285398,Florida
2018,12,08608,0.0227703984819734,Florida
2018,12,08611,3.4103269390478173,Florida
2018,12,08612,5.238103118162688,Florida
2018,12,08613,1.3671168611681759,Florida
2018,12,08618,1.9772296015180242,Florida
2018,12,09505,4.743143068939955,Florida
2018,12,09507,0.25685693106004437,Florida
2018,12,09701,1,Florida
2018,12,09901,0.999372056514914,Florida
2018,12,09903,0.8756241184236867,Florida
2018,12,09904,0.124846248462485,Florida
2018,12,09905,1,Florida
2018,12,09910,0.9995296331138279,Florida
2018,12,11102,1.0000000000000009,Florida
2018,12,11501,0.9999999999999997,Florida
2018,13,01003,3.1881398043115707,Georgia
2018,13,01004,0.3611544461778474,Georgia
2018,13,01006,3.095530929557329,Georgia
2018,13,01007,8.06729810550243,Georgia
2018,13,01008,0.23166666666666677,Georgia
2018,13,01700,1,Georgia
2018,13,01800,0,Georgia
2018,13,02002,1.0084670842748167,Georgia
2018,13,02003,0.44393939393939347,Georgia
2018,13,02004,0.0961648540354893,Georgia
2018,13,03001,0.8853841349156771,Georgia
2018,13,03005,0.11461586508432223,Georgia
2018,13,03200,1,Georgia
2018,13,03400,0,Georgia
2018,13,04600,0.05756071241433341,Georgia
2018,13,05002,0.4500780031201251,Georgia
2018,15,00304,2.9737093690248546,Hawaii
2018,15,00305,0.0262906309751434,Hawaii
2018,16,01300,0,Idaho
2018,17,00104,1.0000000000000002,Illinois
2018,17,00800,2,Illinois
2018,17,01300,0.9999999999999997,Illinois
2018,17,02100,1.0000000000000004,Illinois
2018,17,02801,0.037914691943128,Illinois
2018,17,02901,0.962085308056872,Illinois
2018,17,03102,0.8477074235807855,Illinois
2018,17,03105,0.15174672489082974,Illinois
2018,17,03501,3.382464636262766,Illinois
2018,17,03502,3.5757765923084786,Illinois
2018,17,03503,1.3584269469734742,Illinois
2018,17,03504,0.37231270358306195,Illinois
2018,17,03522,0.37454719801345415,Illinois
2018,17,03524,1.6364152013613156,Illinois
2018,17,03525,2.300056721497447,Illinois
2018,17,03529,1.0000000000000002,Illinois
2018,17,03700,5.45851528384279e-4,Illinois
2018,18,00401,0.950738916256158,Indiana
2018,18,00402,0.0492610837438424,Indiana
2018,18,00500,1.0000000000000002,Indiana
2018,18,01002,0.9285295840656125,Indiana
2018,18,01003,0.07147041593438791,Indiana
2018,18,02302,0.7557003257328988,Indiana
2018,18,02303,0.2442996742671012,Indiana
2018,18,02305,2,Indiana
2018,18,02700,0.9999999999999998,Indiana
2018,18,02800,0,Indiana
2018,19,00800,1,Iowa
2018,19,01400,0.8461538461538459,Iowa
2018,19,01700,0.9999999999999998,Iowa
2018,19,01800,0.153846153846154,Iowa
2018,19,02300,0,Iowa
2018,20,00601,1,Kansas
2018,21,00100,1,Kentucky
2018,21,01000,1,Kentucky
2018,21,01100,1,Kentucky
2018,21,01702,2.000000000000001,Kentucky
2018,21,01705,1,Kentucky
2018,21,01901,2.240126382306477,Kentucky
2018,21,01902,0.7440758293838865,Kentucky
2018,21,02300,0.015797788309636664,Kentucky
2018,22,00400,1.0000000000000004,Louisiana
2018,22,00900,1.0000000000000009,Louisiana
2018,22,02400,0.1219512195121951,Louisiana
2018,22,02401,1.4882531417609521,Louisiana
2018,22,02402,0.38979563872685286,Louisiana
2018,23,01000,2,Maine
2018,24,00302,1,Maryland
2018,24,00502,0,Maryland
2018,24,00503,0.43807763401109007,Maryland
2018,24,00507,0.35767097966728306,Maryland
2018,24,00801,0.20580780655508962,Maryland
2018,24,00802,0.10791180285343706,Maryland
2018,24,00804,1.7862516212710757,Maryland
2018,24,00805,0.10428015564202335,Maryland
2018,24,01004,2.989424206815512,Maryland
2018,24,01007,0.0105757931844888,Maryland
2018,25,00503,2,Massachusetts
2018,25,00504,0,Massachusetts
2018,25,00506,1.0000000000000002,Massachusetts
2018,25,00507,0.028735632183908,Massachusetts
2018,25,00508,0.9712643678160916,Massachusetts
2018,25,00702,0,Massachusetts
2018,25,00703,1.0000000000000009,Massachusetts
2018,25,00704,0.9999999999999998,Massachusetts
2018,25,01000,0,Massachusetts
2018,25,01400,1.0000000000000004,Massachusetts
2018,25,03301,0.4608187134502925,Massachusetts
2018,25,03302,10.236539890691116,Massachusetts
2018,25,03303,0.8030637442973336,Massachusetts
2018,25,03304,0.5583160798540926,Massachusetts
2018,25,03305,0.9412615717071698,Massachusetts
2018,25,03400,1,Massachusetts
2018,25,03500,0,Massachusetts
2018,25,04700,0.9992211838006227,Massachusetts
2018,25,04800,1.000778816199377,Massachusetts
2018,26,01002,0.7477375565610855,Michigan
2018,26,01003,0.2522624434389139,Michigan
2018,26,01400,1,Michigan
2018,26,01801,1,Michigan
2018,26,02000,0.5714285714285714,Michigan
2018,26,02101,0.428571428571429,Michigan
2018,26,02300,0.00522534291312867,Michigan
2018,26,02400,0.9947746570868712,Michigan
2018,26,02702,0.9996203492786633,Michigan
2018,26,02703,3.79650721336371e-4,Michigan
2018,26,02907,0,Michigan
2018,26,02908,1.0046260601387818,Michigan
2018,26,03208,1.4054742202418844,Michigan
2018,26,03209,0.6500385014234972,Michigan
2018,26,03210,0.43253662297609863,Michigan
2018,26,03211,1.5932558325354123,Michigan
2018,26,03212,0.4121412376264995,Michigan
2018,26,03213,0.5019275250578255,Michigan
2018,27,00400,0.2708803611738145,Minnesota
2018,27,00500,0.7291196388261854,Minnesota
2018,27,01304,1.9999999999999998,Minnesota
2018,27,01404,0.10788973384030466,Minnesota
2018,27,01405,2.0004752851711016,Minnesota
2018,27,01406,4.556390977443608,Minnesota
2018,27,01407,3.526308642328255,Minnesota
2018,27,01408,0.8089353612167303,Minnesota
2018,27,01800,1.0000000000000004,Minnesota
2018,29,00500,0.0142980935875217,Missouri
2018,29,00600,0.9857019064124778,Missouri
2018,29,01001,1.9999999999999996,Missouri
2018,29,01901,1.7693494456562397,Missouri
2018,29,01902,1.230650554343759,Missouri
2018,29,02602,1,Missouri
2018,29,02800,0.9999999999999997,Missouri
2018,31,00801,1.0000000000000002,Nebraska
2018,31,00904,1.0000000000000009,Nebraska
2018,32,00401,0.424,Nevada
2018,32,00405,2.0000000000000004,Nevada
2018,32,00406,0.569655710306407,Nevada
2018,32,00407,0.2264,Nevada
2018,32,00408,1,Nevada
2018,32,00409,1.5259978243538543,Nevada
2018,32,00410,0.09883321894303364,Nevada
2018,32,00411,0.0034317089910775502,Nevada
2018,32,00413,0.151681537405628,Nevada
2018,33,00800,1,New Hampshire
2018,33,01000,1,New Hampshire
2018,34,00601,0.8194616977225668,New Jersey
2018,34,00602,0.18053830227743276,New Jersey
2018,34,00902,0.21461824953445033,New Jersey
2018,34,01002,0.1587523277467412,New Jersey
2018,34,01101,1,New Jersey
2018,34,01301,0.9621642073401433,New Jersey
2018,34,01302,0.037835792659856246,New Jersey
2018,34,01402,0.9939758015539764,New Jersey
2018,34,01403,0.9994089834515375,New Jersey
2018,34,01404,0.00441014332965821,New Jersey
2018,34,01502,0,New Jersey
2018,34,01503,9.55109837631328e-4,New Jersey
2018,34,01504,0.9990448901623696,New Jersey
2018,34,01901,0.00220507166482911,New Jersey
2018,34,02301,0.7940170940170951,New Jersey
2018,34,02302,0.8309029269923123,New Jersey
2018,34,02303,0.00170940170940171,New Jersey
2018,35,00802,1.9294270833333336,New Mexico
2018,35,00803,0.02083333333333331,New Mexico
2018,35,00804,2.0497395833333334,New Mexico
2018,36,00200,1.0000000000000004,New York
2018,36,00300,1.0000000000000002,New York
2018,36,00701,2.9949494949494944,New York
2018,36,00703,0.005050505050505052,New York
2018,36,00902,1.9287489643744833,New York
2018,36,00903,0.0712510356255178,New York
2018,36,01205,1.0491547476721164,New York
2018,36,01206,3.950845252327883,New York
2018,36,02001,2.7551020408163254,New York
2018,36,02002,1.2448979591836717,New York
2018,36,02203,0,New York
2018,36,02701,1,New York
2018,36,02801,1.0518902891030388,New York
2018,36,02802,1.9481097108969592,New York
2018,36,03001,0.00303336703741153,New York
2018,36,03002,0.9969666329625883,New York
2018,36,03103,0.317142857142857,New York
2018,36,03105,1.684631765749778,New York
2018,36,03106,0.9982253771073656,New York
2018,36,03201,0.999999999999999,New York
2018,36,03207,0.02857142857142859,New York
2018,36,03208,0.10178571428571431,New York
2018,36,03209,0.8696428571428575,New York
2018,36,03304,1,New York
2018,36,03310,0.6250516742455555,New York
2018,36,03311,1.3749483257544441,New York
2018,36,03703,0.31434599156118137,New York
2018,36,03704,0.5970464135021101,New York
2018,36,03709,0.08860759493670889,New York
2018,36,03710,0.9999999999999993,New York
2018,36,03801,1.0000000000000009,New York
2018,36,03802,0.3369089502425474,New York
2018,36,03803,0.9564459930313596,New York
2018,36,03805,1.093547049882548,New York
2018,36,03806,5.750509681418851,New York
2018,36,03807,31.85177426838552,New York
2018,36,03808,5.480799588647779,New York
2018,36,03809,2.415110142141473,New York
2018,36,03810,16.11490432624991,New York
2018,36,03902,0.003424657534246576,New York
2018,36,03903,1.9965753424657535,New York
2018,36,04001,2.981123373043996,New York
2018,36,04002,0.01700921332388378,New York
2018,36,04003,0.0293764988009592,New York
2018,36,04004,4.850180844584138,New York
2018,36,04005,3.9739235163322606,New York
2018,36,04006,0.8365160503176408,New York
2018,36,04012,0.31187050359712243,New York
2018,36,04014,0.2468694096601073,New York
2018,36,04015,0.7419499105545614,New York
2018,36,04016,0.0111806797853309,New York
2018,36,04017,0,New York
2018,36,04101,0.29425070688030175,New York
2018,36,04102,0.806183115338882,New York
2018,36,04107,0.14387633769322242,New York
2018,36,04109,0.755689840087594,New York
2018,37,01100,0.00891341256366723,North Carolina
2018,37,01201,1.7283531409168087,North Carolina
2018,37,01205,0.26273344651952474,North Carolina
2018,37,01301,0.25277375783888095,North Carolina
2018,37,01302,0.7472262421611191,North Carolina
2018,37,01701,1.2484199881592342,North Carolina
2018,37,01702,0.7320167725323034,North Carolina
2018,37,01703,0.0195632393084622,North Carolina
2018,37,01802,1,North Carolina
2018,37,02201,3,North Carolina
2018,37,03101,2.8933231005372217,North Carolina
2018,37,03103,0.10667689946277815,North Carolina
2018,37,03105,1,North Carolina
2018,37,03700,1,North Carolina
2018,38,00500,1.9999999999999998,North Dakota
2018,39,00902,0.9735421166306696,Ohio
2018,39,00905,0.02645788336933045,Ohio
2018,39,00906,0.9993164730006837,Ohio
2018,39,00907,6.83526999316473e-4,Ohio
2018,39,03700,0.9999999999999998,Ohio
2018,39,04104,0.03202846975088971,Ohio
