bpld,state,year,opp_sex_stock,same_sex_stock,state_stock_year,bpldid,mean_year_immig
Poland,Illinois,2014,261,0,136617,45500,2013.3161391168426
Poland,Illinois,2015,157,0,128441,45500,2014.2814971006853
Poland,Illinois,2016,293,0,137731,45500,2015.441076727427
Poland,Illinois,2017,557,0,133637,45500,2016.3207357016881
Poland,Illinois,2018,166,0,126880,45500,2017.5861119608444
Poland,Illinois,2019,109,0,120839,45500,2018.4103539046505
Poland,Indiana,2009,18,0,2758,45500,2008.0653333333332
Poland,Indiana,2016,157,0,1566,45500,2015.441076727427
Poland,Indiana,2019,25,0,2499,45500,2018.4103539046505
Poland,Michigan,2010,85,0,12242,45500,2009.2946001367054
Poland,Michigan,2015,73,0,15854,45500,2014.2814971006853
Poland,Michigan,2016,975,0,11687,45500,2015.441076727427
Poland,Ohio,2009,61,0,4769,45500,2008.0653333333332
Poland,Ohio,2016,202,0,4803,45500,2015.441076727427
Poland,Wisconsin,2013,29,0,2570,45500,2012.3027397260273
Poland,Wisconsin,2017,122,0,5834,45500,2016.3207357016881
Poland,Wisconsin,2018,228,0,3981,45500,2017.5861119608444
Poland,Minnesota,2019,243,0,1562,45500,2018.4103539046505
Poland,Missouri,2008,68,0,1762,45500,2007.1827896512937
Poland,Virginia,2008,401,0,5010,45500,2007.1827896512937
Poland,Virginia,2014,67,0,3111,45500,2013.3161391168426
Poland,Virginia,2019,94,0,2779,45500,2018.4103539046505
Poland,Florida,2008,40,0,24696,45500,2007.1827896512937
Poland,Florida,2011,91,0,23496,45500,2010.2860169491526
Poland,Florida,2012,159,0,23630,45500,2011.2432905484247
Poland,Florida,2013,339,0,21090,45500,2012.3027397260273
Poland,Florida,2014,50,0,20793,45500,2013.3161391168426
Poland,Florida,2015,207,0,20900,45500,2014.2814971006853
Poland,Florida,2016,135,0,22107,45500,2015.441076727427
Poland,Florida,2017,503,0,22682,45500,2016.3207357016881
Poland,Florida,2018,25,0,21375,45500,2017.5861119608444
Poland,Florida,2019,721,0,27832,45500,2018.4103539046505
Poland,Georgia,2008,666,0,3361,45500,2007.1827896512937
Poland,Georgia,2017,129,0,2726,45500,2016.3207357016881
Poland,Georgia,2018,99,0,3102,45500,2017.5861119608444
Poland,Louisiana,2015,145,0,970,45500,2014.2814971006853
Poland,Mississippi,2014,287,0,965,45500,2013.3161391168426
Poland,Mississippi,2018,134,0,134,45500,2017.5861119608444
Poland,North Carolina,2014,77,0,3086,45500,2013.3161391168426
Poland,North Carolina,2017,97,0,3686,45500,2016.3207357016881
Poland,North Carolina,2018,80,0,3694,45500,2017.5861119608444
Poland,South Carolina,2015,144,0,1699,45500,2014.2814971006853
Poland,South Carolina,2017,131,0,2617,45500,2016.3207357016881
Poland,South Carolina,2018,55,0,1012,45500,2017.5861119608444
Poland,Texas,2008,391,0,5260,45500,2007.1827896512937
Poland,Texas,2010,44,0,6009,45500,2009.2946001367054
Poland,Texas,2012,126,0,7880,45500,2011.2432905484247
Poland,Texas,2014,247,0,8706,45500,2013.3161391168426
Poland,Texas,2015,65,0,6069,45500,2014.2814971006853
Poland,Texas,2017,316,0,6760,45500,2016.3207357016881
Poland,Texas,2018,89,0,5808,45500,2017.5861119608444
Poland,Kentucky,2015,76,0,76,45500,2014.2814971006853
Poland,Maryland,2010,68,0,4848,45500,2009.2946001367054
Poland,Oklahoma,2019,68,0,222,45500,2018.4103539046505
Poland,Tennessee,2010,113,0,1995,45500,2009.2946001367054
Poland,Tennessee,2016,205,0,1058,45500,2015.441076727427
Poland,Arizona,2008,127,0,5591,45500,2007.1827896512937
Poland,Arizona,2012,578,0,6242,45500,2011.2432905484247
Poland,Colorado,2015,345,0,3089,45500,2014.2814971006853
Poland,Nevada,2016,130,0,2109,45500,2015.441076727427
Poland,New Mexico,2013,223,0,890,45500,2012.3027397260273
Poland,New Mexico,2015,62,0,273,45500,2014.2814971006853
Poland,California,2008,304,0,21952,45500,2007.1827896512937
Poland,California,2009,91,0,22260,45500,2008.0653333333332
Poland,California,2011,340,0,20705,45500,2010.2860169491526
Poland,California,2012,125,0,20000,45500,2011.2432905484247
Poland,California,2013,62,0,21313,45500,2012.3027397260273
Poland,California,2014,460,0,20852,45500,2013.3161391168426
Poland,California,2015,289,0,20317,45500,2014.2814971006853
Poland,California,2016,605,0,25587,45500,2015.441076727427
Poland,California,2017,111,0,20185,45500,2016.3207357016881
Poland,California,2018,860,123,21001,45500,2017.5861119608444
Poland,California,2019,756,0,25354,45500,2018.4103539046505
Poland,Oregon,2008,50,0,1529,45500,2007.1827896512937
Poland,Oregon,2014,76,0,1268,45500,2013.3161391168426
Poland,Oregon,2017,131,0,249,45500,2016.3207357016881
Poland,Washington,2008,52,0,4546,45500,2007.1827896512937
Poland,Washington,2009,69,0,6000,45500,2008.0653333333332
Poland,Washington,2012,66,0,3820,45500,2011.2432905484247
Poland,Washington,2014,177,0,4951,45500,2013.3161391168426
Poland,Washington,2016,817,0,3864,45500,2015.441076727427
Poland,Washington,2019,430,0,5591,45500,2018.4103539046505
Poland,Hawaii,2008,122,0,627,45500,2007.1827896512937
Poland,Hawaii,2011,68,0,613,45500,2010.2860169491526
Poland,Hawaii,2019,335,0,445,45500,2018.4103539046505
Poland,District of Columbia,2016,193,0,810,45500,2015.441076727427
Poland,District of Columbia,2017,215,0,1154,45500,2016.3207357016881
Romania,Connecticut,2010,202,0,3217,45600,2009.394121175765
Romania,Massachusetts,2012,101,0,2340,45600,2011.416390728477
Romania,Massachusetts,2014,99,0,2069,45600,2013.3565416985464
Romania,Massachusetts,2015,55,0,3036,45600,2014.3863533664708
Romania,Massachusetts,2017,66,0,2016,45600,2016.2803060813533
Romania,Massachusetts,2018,36,0,1810,45600,2017.3165668662675
Romania,Massachusetts,2019,98,0,4229,45600,2018.5414462081128
Romania,Rhode Island,2017,106,0,433,45600,2016.2803060813533
Romania,Vermont,2008,53,0,106,45600,2007.4704595185995
Romania,Delaware,2008,496,0,496,45600,2007.4704595185995
Romania,New Jersey,2010,57,0,7369,45600,2009.394121175765
Romania,New Jersey,2012,99,0,6803,45600,2011.416390728477
Romania,New York,2011,113,0,21172,45600,2010.2125506072875
Romania,New York,2012,455,0,23363,45600,2011.416390728477
Romania,New York,2013,118,0,18664,45600,2012.1235127478753
Romania,New York,2014,309,0,21837,45600,2013.3565416985464
Romania,New York,2016,141,0,20290,45600,2015.2682140554482
Romania,New York,2018,263,0,22192,45600,2017.3165668662675
Romania,Pennsylvania,2008,168,0,7010,45600,2007.4704595185995
Romania,Pennsylvania,2010,154,0,5200,45600,2009.394121175765
Romania,Pennsylvania,2011,160,0,4888,45600,2010.2125506072875
Romania,Illinois,2008,199,0,19468,45600,2007.4704595185995
Romania,Illinois,2009,577,0,18382,45600,2008.180043383948
Romania,Illinois,2012,130,0,16904,45600,2011.416390728477
Romania,Illinois,2013,217,0,15877,45600,2012.1235127478753
Romania,Illinois,2015,71,0,13641,45600,2014.3863533664708
Romania,Illinois,2017,212,0,19567,45600,2016.2803060813533
Romania,Illinois,2018,100,0,17319,45600,2017.3165668662675
Romania,Illinois,2019,134,0,16855,45600,2018.5414462081128
Romania,Indiana,2008,41,0,1908,45600,2007.4704595185995
Romania,Indiana,2011,9,0,780,45600,2010.2125506072875
Romania,Indiana,2013,36,0,1327,45600,2012.1235127478753
Romania,Michigan,2009,379,0,12728,45600,2008.180043383948
Romania,Michigan,2015,209,0,9412,45600,2014.3863533664708
Romania,Michigan,2016,171,0,8698,45600,2015.2682140554482
Romania,Michigan,2018,271,0,7589,45600,2017.3165668662675
Romania,Michigan,2019,37,0,10999,45600,2018.5414462081128
Romania,Ohio,2009,90,0,8092,45600,2008.180043383948
Romania,Ohio,2014,76,0,5872,45600,2013.3565416985464
Romania,Ohio,2017,474,0,4791,45600,2016.2803060813533
Romania,Ohio,2018,250,0,8610,45600,2017.3165668662675
Romania,Ohio,2019,179,0,5157,45600,2018.5414462081128
Romania,Kansas,2016,99,0,422,45600,2015.2682140554482
Romania,Missouri,2010,91,0,1047,45600,2009.394121175765
Romania,Nebraska,2018,278,0,982,45600,2017.3165668662675
Romania,Virginia,2008,331,0,3608,45600,2007.4704595185995
Romania,Virginia,2012,99,0,3461,45600,2011.416390728477
Romania,Virginia,2014,55,0,2424,45600,2013.3565416985464
Romania,Virginia,2017,87,0,4435,45600,2016.2803060813533
Romania,Virginia,2019,122,0,2879,45600,2018.5414462081128
Romania,Alabama,2010,143,0,640,45600,2009.394121175765
Romania,Alabama,2015,313,0,721,45600,2014.3863533664708
Romania,Alabama,2018,106,0,289,45600,2017.3165668662675
Romania,Florida,2008,123,0,13690,45600,2007.4704595185995
Romania,Florida,2010,44,0,11691,45600,2009.394121175765
Romania,Florida,2011,27,0,9390,45600,2010.2125506072875
Romania,Florida,2012,657,0,15392,45600,2011.416390728477
Romania,Florida,2013,141,0,10642,45600,2012.1235127478753
Romania,Florida,2014,99,0,8632,45600,2013.3565416985464
Romania,Florida,2015,110,0,11502,45600,2014.3863533664708
Romania,Florida,2016,457,0,12356,45600,2015.2682140554482
Romania,Florida,2017,658,0,12870,45600,2016.2803060813533
Romania,Florida,2018,762,0,13256,45600,2017.3165668662675
Romania,Florida,2019,393,0,12405,45600,2018.5414462081128
Romania,Georgia,2009,118,0,9829,45600,2008.180043383948
Romania,Georgia,2010,75,0,2969,45600,2009.394121175765
Romania,Georgia,2012,155,0,3572,45600,2011.416390728477
Romania,Georgia,2016,29,0,5913,45600,2015.2682140554482
Romania,Georgia,2019,229,0,5815,45600,2018.5414462081128
Romania,North Carolina,2012,112,0,2986,45600,2011.416390728477
Romania,North Carolina,2015,218,0,2661,45600,2014.3863533664708
Romania,North Carolina,2017,0,90,2269,45600,2016.2803060813533
Romania,South Carolina,2008,94,0,1925,45600,2007.4704595185995
Romania,South Carolina,2018,58,0,1690,45600,2017.3165668662675
Romania,South Carolina,2019,755,0,2197,45600,2018.5414462081128
Romania,Texas,2008,81,0,4570,45600,2007.4704595185995
Romania,Texas,2010,129,0,7256,45600,2009.394121175765
Romania,Texas,2011,282,0,5980,45600,2010.2125506072875
Romania,Texas,2012,311,0,6398,45600,2011.416390728477
Romania,Texas,2013,505,0,6408,45600,2012.1235127478753
Romania,Texas,2016,127,0,7768,45600,2015.2682140554482
Romania,Texas,2017,168,0,8199,45600,2016.2803060813533
Romania,Texas,2018,32,0,8119,45600,2017.3165668662675
Romania,Maryland,2008,70,0,2829,45600,2007.4704595185995
Romania,Maryland,2010,131,0,2029,45600,2009.394121175765
Romania,Maryland,2017,68,0,2392,45600,2016.2803060813533
Romania,Oklahoma,2016,152,0,1289,45600,2015.2682140554482
Romania,Oklahoma,2019,158,0,985,45600,2018.5414462081128
Romania,Tennessee,2013,145,0,1183,45600,2012.1235127478753
Romania,Tennessee,2016,42,0,1851,45600,2015.2682140554482
Romania,Tennessee,2019,52,0,1873,45600,2018.5414462081128
Romania,Arizona,2010,69,0,3006,45600,2009.394121175765
Romania,Arizona,2015,172,116,7698,45600,2014.3863533664708
Romania,Arizona,2017,135,0,5597,45600,2016.2803060813533
Romania,Colorado,2013,64,80,1551,45600,2012.1235127478753
Romania,Colorado,2015,84,0,2614,45600,2014.3863533664708
Romania,Nevada,2009,219,0,2382,45600,2008.180043383948
Romania,California,2008,172,0,28526,45600,2007.4704595185995
Romania,California,2010,460,0,23198,45600,2009.394121175765
Romania,California,2011,397,0,28350,45600,2010.2125506072875
Romania,California,2012,208,0,26650,45600,2011.416390728477
Romania,California,2013,162,0,23954,45600,2012.1235127478753
Romania,California,2014,360,0,26638,45600,2013.3565416985464
Romania,California,2015,663,0,25115,45600,2014.3863533664708
Romania,California,2016,333,0,23268,45600,2015.2682140554482
Romania,California,2017,419,0,23133,45600,2016.2803060813533
Romania,California,2018,283,0,20751,45600,2017.3165668662675
Romania,California,2019,111,0,23343,45600,2018.5414462081128
Romania,Oregon,2010,112,0,5210,45600,2009.394121175765
Romania,Oregon,2012,57,0,4166,45600,2011.416390728477
Romania,Oregon,2013,69,0,5038,45600,2012.1235127478753
Romania,Washington,2012,32,0,6779,45600,2011.416390728477
Romania,Washington,2013,228,0,6926,45600,2012.1235127478753
Romania,Washington,2014,309,0,6117,45600,2013.3565416985464
Romania,Washington,2015,202,0,8267,45600,2014.3863533664708
Romania,Alaska,2018,66,0,98,45600,2017.3165668662675
Yugoslavia,New Jersey,2017,418,0,2242,45700,2016
Yugoslavia,New York,2008,477,0,29286,45700,2007.6022727272727
Yugoslavia,New York,2009,265,0,28118,45700,2008.0874035989718
Yugoslavia,New York,2014,50,0,6682,45700,2014
Yugoslavia,Pennsylvania,2008,126,0,4199,45700,2007.6022727272727
Yugoslavia,Pennsylvania,2010,55,0,2544,45700,2009
Yugoslavia,Pennsylvania,2012,124,0,1788,45700,2011
Yugoslavia,Illinois,2008,189,0,15108,45700,2007.6022727272727
Yugoslavia,Illinois,2011,156,0,11119,45700,2010
Yugoslavia,Illinois,2012,154,0,4565,45700,2011
Yugoslavia,Michigan,2009,136,0,8968,45700,2008.0874035989718
Yugoslavia,Michigan,2018,365,0,5126,45700,2017.8202247191011
Yugoslavia,Ohio,2009,239,0,6174,45700,2008.0874035989718
Yugoslavia,Ohio,2019,223,0,2766,45700,2019
Yugoslavia,Wisconsin,2009,204,0,2708,45700,2008.0874035989718
Yugoslavia,Virginia,2009,65,0,1340,45700,2008.0874035989718
Yugoslavia,Alabama,2010,145,0,321,45700,2009
Yugoslavia,Florida,2010,48,0,7068,45700,2009
Yugoslavia,Florida,2013,96,0,4102,45700,2012
Yugoslavia,Florida,2016,61,0,2276,45700,2015
Yugoslavia,Florida,2018,80,0,2761,45700,2017.8202247191011
Yugoslavia,Maryland,2009,49,0,1421,45700,2008.0874035989718
Yugoslavia,Arizona,2009,65,0,2078,45700,2008.0874035989718
Yugoslavia,Arizona,2012,42,0,1272,45700,2011
Yugoslavia,Nevada,2009,158,0,1296,45700,2008.0874035989718
Yugoslavia,California,2009,283,92,10761,45700,2008.0874035989718
Yugoslavia,Washington,2010,746,0,2657,45700,2009
Yugoslavia,District of Columbia,2010,59,0,506,45700,2009
Croatia,Massachusetts,2016,194,0,800,45710,2015.335616438356
Croatia,New Jersey,2012,106,0,2313,45710,2011
Croatia,New York,2017,115,0,7458,45710,2016.2887573964497
Croatia,New York,2018,13,0,8109,45710,2017
Croatia,Illinois,2017,434,0,6040,45710,2016.2887573964497
Croatia,Florida,2008,169,0,3822,45710,2007
Croatia,Florida,2015,37,0,2520,45710,2014
Croatia,Florida,2017,244,0,3085,45710,2016.2887573964497
Croatia,North Carolina,2014,114,0,888,45710,2013
Croatia,North Carolina,2018,406,0,1686,45710,2017
Croatia,Maryland,2011,77,0,801,45710,2010
Croatia,Oklahoma,2012,175,0,175,45710,2011
Croatia,Arizona,2017,52,0,956,45710,2016.2887573964497
Croatia,Nevada,2016,98,0,509,45710,2015.335616438356
Croatia,California,2011,130,0,5291,45710,2010
Croatia,California,2012,187,0,5813,45710,2011
Croatia,California,2019,93,0,5980,45710,2018
Montenegro,New York,2014,73,0,10404,45720,2014
Montenegro,New York,2017,63,0,12297,45720,2016
Montenegro,New York,2018,76,0,7058,45720,2018
Montenegro,Florida,2017,127,0,168,45720,2016
Montenegro,Florida,2018,58,0,531,45720,2018
Montenegro,California,2012,108,0,274,45720,2011
Serbia,Massachusetts,2012,148,0,389,45730,2011.5403568394222
Serbia,Massachusetts,2016,118,0,808,45730,2015.1923076923076
Serbia,New Jersey,2012,80,0,1810,45730,2011.5403568394222
Serbia,New Jersey,2018,89,0,890,45730,2017.4265450861196
Serbia,New York,2013,223,0,4056,45730,2012
Serbia,New York,2015,274,60,4081,45730,2014.2919896640826
Serbia,New York,2018,210,0,5506,45730,2017.4265450861196
Serbia,Illinois,2012,636,0,7088,45730,2011.5403568394222
Serbia,Illinois,2014,166,0,5100,45730,2013.111821086262
Serbia,Illinois,2017,263,0,4964,45730,2016.7768240343348
Serbia,Illinois,2018,160,0,8177,45730,2017.4265450861196
Serbia,Michigan,2014,57,0,884,45730,2013.111821086262
Serbia,Ohio,2014,195,0,1630,45730,2013.111821086262
Serbia,Florida,2012,76,0,2591,45730,2011.5403568394222
Serbia,Florida,2013,50,0,1841,45730,2012
Serbia,Florida,2014,138,0,3095,45730,2013.111821086262
Serbia,Florida,2015,53,0,2711,45730,2014.2919896640826
Serbia,Florida,2018,215,0,4620,45730,2017.4265450861196
Serbia,Florida,2019,43,0,1683,45730,2018
Serbia,Louisiana,2016,44,0,193,45730,2015.1923076923076
Serbia,Texas,2016,69,0,913,45730,2015.1923076923076
Serbia,Kentucky,2019,75,0,536,45730,2018
Serbia,Maryland,2017,22,0,755,45730,2016.7768240343348
Serbia,Arizona,2016,0,120,887,45730,2015.1923076923076
Serbia,Arizona,2019,221,0,1087,45730,2018
Serbia,Colorado,2018,203,0,286,45730,2017.4265450861196
Serbia,Nevada,2018,50,0,848,45730,2017.4265450861196
Serbia,California,2012,237,0,4400,45730,2011.5403568394222
Serbia,California,2014,70,0,3556,45730,2013.111821086262
Serbia,California,2016,149,0,4205,45730,2015.1923076923076
Serbia,California,2017,181,0,4715,45730,2016.7768240343348
Serbia,California,2018,60,0,3737,45730,2017.4265450861196
Serbia,District of Columbia,2016,124,0,528,45730,2015.1923076923076
Bosnia,New York,2009,82,0,6562,45740,2008.7886178861788
Bosnia,New York,2010,388,0,8756,45740,2009.2114467408585
Bosnia,New York,2019,74,0,10484,45740,2018.3705463182898
Bosnia,Pennsylvania,2013,49,0,2404,45740,2012
Bosnia,Pennsylvania,2015,73,0,2434,45740,2014
Bosnia,Pennsylvania,2018,144,0,1812,45740,2017.3799472295514
Bosnia,Illinois,2014,276,0,11191,45740,2013.6166666666666
Bosnia,Michigan,2014,114,0,6574,45740,2013.6166666666666
Bosnia,Ohio,2009,112,0,3131,45740,2008.7886178861788
Bosnia,Iowa,2013,582,0,9708,45740,2012
Bosnia,Minnesota,2017,667,0,6146,45740,2016.9018404907974
Bosnia,Missouri,2012,381,0,11635,45740,2011
Bosnia,Virginia,2018,136,0,2011,45740,2017.3799472295514
Bosnia,Florida,2013,86,0,6644,45740,2012
Bosnia,Florida,2016,118,0,4414,45740,2015.5412844036698
Bosnia,Florida,2017,68,0,6368,45740,2016.9018404907974
Bosnia,Florida,2018,99,0,12343,45740,2017.3799472295514
Bosnia,Florida,2019,191,0,5865,45740,2018.3705463182898
Bosnia,Georgia,2010,241,0,7438,45740,2009.2114467408585
Bosnia,Texas,2008,56,0,4613,45740,2008
Bosnia,Texas,2011,182,0,5392,45740,2010
Bosnia,Texas,2012,64,0,3264,45740,2011
Bosnia,Texas,2014,330,0,7521,45740,2013.6166666666666
Bosnia,Texas,2016,100,0,4078,45740,2015.5412844036698
Bosnia,Kentucky,2013,104,0,3845,45740,2012
Bosnia,Maryland,2009,52,0,1336,45740,2008.7886178861788
Bosnia,Arizona,2011,41,0,5540,45740,2010
Bosnia,Arizona,2019,156,0,3958,45740,2018.3705463182898
Bosnia,Colorado,2012,217,0,1403,45740,2011
Bosnia,California,2017,80,0,5533,45740,2016.9018404907974
Bosnia,Oregon,2013,111,0,612,45740,2012
Kosovo,Maryland,2018,274,0,850,45790,2018
Estonia,Massachusetts,2008,90,0,313,46000,2007
Estonia,Massachusetts,2011,24,0,631,46000,2010
Estonia,New York,2009,21,0,1570,46000,2008
Estonia,Kansas,2010,137,0,213,46000,2009.598253275109
Estonia,Florida,2010,92,0,1132,46000,2009.598253275109
Latvia,Massachusetts,2017,46,0,1142,46100,2016
Latvia,Illinois,2018,141,0,1016,46100,2017.5946215139443
Latvia,Indiana,2013,75,0,652,46100,2012.2830188679245
Latvia,Michigan,2016,239,0,1292,46100,2015.128205128205
Latvia,Virginia,2013,120,0,515,46100,2012.2830188679245
Latvia,Florida,2016,45,0,1325,46100,2015.128205128205
Latvia,Florida,2018,56,0,752,46100,2017.5946215139443
Latvia,Florida,2019,102,0,1695,46100,2018.5257731958764
Latvia,Georgia,2014,48,0,596,46100,2013.4251700680272
Latvia,South Carolina,2017,154,0,154,46100,2016
Latvia,Texas,2010,74,0,484,46100,2009
Latvia,Texas,2014,125,0,477,46100,2013.4251700680272
Latvia,Maryland,2018,807,0,1521,46100,2017.5946215139443
Latvia,Colorado,2019,92,0,877,46100,2018.5257731958764
Latvia,New Mexico,2015,124,0,124,46100,2014
Latvia,California,2010,88,0,3037,46100,2009
Latvia,California,2013,229,0,2841,46100,2012.2830188679245
Latvia,California,2015,253,0,2811,46100,2014
Latvia,California,2016,67,0,3823,46100,2015.128205128205
Latvia,Oregon,2014,121,0,1009,46100,2013.4251700680272
Latvia,Washington,2017,57,0,1573,46100,2016
Lithuania,Connecticut,2009,119,0,1831,46200,2008.425120772947
Lithuania,Massachusetts,2017,58,0,1103,46200,2016.5329545454545
Lithuania,New Jersey,2017,106,0,918,46200,2016.5329545454545
Lithuania,New Jersey,2019,117,0,1407,46200,2018.6648044692738
Lithuania,New York,2015,132,0,3237,46200,2015
Lithuania,New York,2016,356,0,4039,46200,2015.277474668745
Lithuania,Pennsylvania,2016,157,0,1465,46200,2015.277474668745
Lithuania,Illinois,2010,70,0,12025,46200,2009.4809160305344
Lithuania,Illinois,2016,200,0,10702,46200,2015.277474668745
Lithuania,Illinois,2017,121,0,12520,46200,2016.5329545454545
Lithuania,Ohio,2019,63,0,553,46200,2018.6648044692738
Lithuania,Iowa,2018,89,0,89,46200,2017
Lithuania,Virginia,2009,88,0,392,46200,2008.425120772947
Lithuania,Florida,2008,202,0,3185,46200,2007.2623762376238
Lithuania,Florida,2010,126,0,3682,46200,2009.4809160305344
Lithuania,Florida,2014,92,0,1774,46200,2013
Lithuania,Florida,2019,70,0,2715,46200,2018.6648044692738
Lithuania,Georgia,2019,232,0,303,46200,2018.6648044692738
Lithuania,Texas,2010,66,0,430,46200,2009.4809160305344
Lithuania,Arizona,2019,55,0,736,46200,2018.6648044692738
Lithuania,Colorado,2017,138,0,376,46200,2016.5329545454545
Lithuania,Nevada,2017,46,0,321,46200,2016.5329545454545
Lithuania,New Mexico,2017,331,0,381,46200,2016.5329545454545
Lithuania,California,2011,75,0,4289,46200,2010
Lithuania,California,2013,58,0,4089,46200,2012
Lithuania,California,2016,570,0,4069,46200,2015.277474668745
Lithuania,California,2017,80,0,3744,46200,2016.5329545454545
Lithuania,California,2018,145,0,1915,46200,2017
Other USSR/Russia,Connecticut,2008,106,0,7559,46500,2007.2365777623831
Other USSR/Russia,Connecticut,2016,182,0,6584,46500,2015.3183757540091
Other USSR/Russia,Connecticut,2017,45,0,4542,46500,2016.297364495276
Other USSR/Russia,Connecticut,2018,529,0,3967,46500,2017.3204134366924
Other USSR/Russia,Massachusetts,2008,115,0,16806,46500,2007.2365777623831
Other USSR/Russia,Massachusetts,2009,296,0,20953,46500,2008.3603153239762
Other USSR/Russia,Massachusetts,2010,202,0,17990,46500,2009.48178807947
Other USSR/Russia,Massachusetts,2012,66,0,17879,46500,2011.4297001256957
Other USSR/Russia,Massachusetts,2014,136,0,19614,46500,2013.3796918214146
Other USSR/Russia,Massachusetts,2015,150,0,23733,46500,2014.3864664082687
Other USSR/Russia,Massachusetts,2016,157,0,17851,46500,2015.3183757540091
Other USSR/Russia,Massachusetts,2017,310,0,19938,46500,2016.297364495276
Other USSR/Russia,Massachusetts,2018,269,0,19156,46500,2017.3204134366924
Other USSR/Russia,Rhode Island,2012,159,0,1404,46500,2011.4297001256957
Other USSR/Russia,Rhode Island,2018,524,0,963,46500,2017.3204134366924
Other USSR/Russia,Delaware,2013,68,0,510,46500,2012.4298245614036
Other USSR/Russia,Delaware,2017,39,0,766,46500,2016.297364495276
Other USSR/Russia,New Jersey,2008,181,0,25088,46500,2007.2365777623831
Other USSR/Russia,New Jersey,2009,653,0,24198,46500,2008.3603153239762
Other USSR/Russia,New Jersey,2010,243,0,22243,46500,2009.48178807947
Other USSR/Russia,New Jersey,2012,110,0,20232,46500,2011.4297001256957
Other USSR/Russia,New Jersey,2013,54,0,20269,46500,2012.4298245614036
Other USSR/Russia,New Jersey,2014,140,0,19058,46500,2013.3796918214146
Other USSR/Russia,New Jersey,2015,346,0,23102,46500,2014.3864664082687
Other USSR/Russia,New Jersey,2016,699,0,22842,46500,2015.3183757540091
Other USSR/Russia,New Jersey,2017,200,0,16890,46500,2016.297364495276
Other USSR/Russia,New Jersey,2019,355,0,19850,46500,2018.4736618521665
Other USSR/Russia,New York,2008,446,0,104131,46500,2007.2365777623831
Other USSR/Russia,New York,2009,637,0,101991,46500,2008.3603153239762
Other USSR/Russia,New York,2010,849,0,86811,46500,2009.48178807947
Other USSR/Russia,New York,2011,251,0,88823,46500,2010.321563342318
Other USSR/Russia,New York,2012,207,0,85302,46500,2011.4297001256957
Other USSR/Russia,New York,2013,609,0,79479,46500,2012.4298245614036
Other USSR/Russia,New York,2014,323,0,79661,46500,2013.3796918214146
Other USSR/Russia,New York,2015,142,69,77387,46500,2014.3864664082687
Other USSR/Russia,New York,2016,838,0,69552,46500,2015.3183757540091
Other USSR/Russia,New York,2017,867,0,76751,46500,2016.297364495276
Other USSR/Russia,New York,2018,924,0,71710,46500,2017.3204134366924
Other USSR/Russia,New York,2019,230,0,78692,46500,2018.4736618521665
Other USSR/Russia,Pennsylvania,2008,97,0,13578,46500,2007.2365777623831
Other USSR/Russia,Pennsylvania,2009,532,0,20299,46500,2008.3603153239762
Other USSR/Russia,Pennsylvania,2011,552,0,14455,46500,2010.321563342318
Other USSR/Russia,Pennsylvania,2014,902,0,18652,46500,2013.3796918214146
Other USSR/Russia,Pennsylvania,2015,234,0,11400,46500,2014.3864664082687
Other USSR/Russia,Pennsylvania,2016,442,0,17401,46500,2015.3183757540091
Other USSR/Russia,Pennsylvania,2017,60,0,15225,46500,2016.297364495276
Other USSR/Russia,Pennsylvania,2019,274,0,15648,46500,2018.4736618521665
Other USSR/Russia,Illinois,2008,634,0,17173,46500,2007.2365777623831
Other USSR/Russia,Illinois,2011,435,0,20328,46500,2010.321563342318
Other USSR/Russia,Illinois,2012,243,0,18887,46500,2011.4297001256957
Other USSR/Russia,Illinois,2013,130,0,17502,46500,2012.4298245614036
Other USSR/Russia,Illinois,2014,325,0,13819,46500,2013.3796918214146
Other USSR/Russia,Illinois,2016,55,0,17818,46500,2015.3183757540091
Other USSR/Russia,Illinois,2019,295,0,16558,46500,2018.4736618521665
Other USSR/Russia,Indiana,2009,270,0,4124,46500,2008.3603153239762
Other USSR/Russia,Indiana,2016,107,0,3324,46500,2015.3183757540091
Other USSR/Russia,Indiana,2017,103,0,3867,46500,2016.297364495276
Other USSR/Russia,Indiana,2018,0,124,2893,46500,2017.3204134366924
Other USSR/Russia,Michigan,2008,139,0,9068,46500,2007.2365777623831
Other USSR/Russia,Michigan,2016,346,0,9259,46500,2015.3183757540091
Other USSR/Russia,Michigan,2017,349,0,7735,46500,2016.297364495276
Other USSR/Russia,Michigan,2019,34,0,5002,46500,2018.4736618521665
Other USSR/Russia,Ohio,2009,339,0,9661,46500,2008.3603153239762
Other USSR/Russia,Ohio,2014,120,0,8485,46500,2013.3796918214146
Other USSR/Russia,Ohio,2015,119,0,9758,46500,2014.3864664082687
Other USSR/Russia,Ohio,2017,141,0,11215,46500,2016.297364495276
Other USSR/Russia,Ohio,2018,40,0,8156,46500,2017.3204134366924
Other USSR/Russia,Ohio,2019,100,0,7923,46500,2018.4736618521665
Other USSR/Russia,Wisconsin,2011,245,0,3228,46500,2010.321563342318
Other USSR/Russia,Kansas,2018,56,0,1016,46500,2017.3204134366924
Other USSR/Russia,Minnesota,2011,132,0,4376,46500,2010.321563342318
Other USSR/Russia,Minnesota,2013,118,0,3712,46500,2012.4298245614036
