yrimmig,bpld,n_dif_sex,n_same_sex,n_spouse_dif_sex,n_spouse_same_sex,n_partner_dif_sex,n_partner_same_sex,n_spouse_oneimm_dif_sex,n_spouse_oneimm_same_sex,n_partner_oneimm_dif_sex,n_partner_oneimm_same_sex,n_spouse_twoimm_dif_sex,n_spouse_twoimm_same_sex,n_partner_twoimm_dif_sex,n_partner_twoimm_same_sex,n_spouse_adj_dif_sex,n_spouse_adj_same_sex,n_partner_adj_dif_sex,n_partner_adj_same_sex,n_spouse_2019_dif_sex,n_spouse_2019_same_sex,n_spouse_pre_2019_dif_sex,n_spouse_pre_2019_same_sex,n_partner_2019_dif_sex,n_partner_2019_same_sex,n_partner_pre_2019_dif_sex,n_partner_pre_2019_same_sex,n_total,n_spouse,n_partner,bpldid.x,prop_spouse_same_sex_adj,prop_partner_same_sex_adj,prop_same_sex_adj,prop_dif_sex,prop_spouse_same_sex,prop_partner_same_sex,prop_same_sex,prop_same_sex_oneimm,prop_same_sex_twoimm,Country,origin_score,iso_o,pc_income,rgdpe,pop,wage_dif,unemployment,unemp_dif,country,vdem,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces,stock_prop,bpldid.y,prop_same_std,prop_dif_std,origin_std,yr_fac
1997,Armenia,7081,0,6884,0,197,0,942,0,0,0,5942,0,197,0,4123.463,0,171.39,0,901,0,5983,0,0,0,197,0,20078,5019,0,46540,0,0,0,35.267456918019725,0,0,0,0,0,Armenia,0,ARM,3.028587125357754,9488.833008,3.133089,28.718522059665453,10.80000019,-5.8000001900000004,Armenia,0.224,0,0,0,0,0,0,0,0,9088.8671875,9416.0224609375,10272.023459584427,10171.144231360453,0.0019098605059055618,46540,NA,NA,-0.6015588776693215,1997
1997,Azerbaijan,4056,0,3957,0,99,0,203,0,99,0,3754,0,0,0,2382.394,0,92.763,0,569,0,3388,0,0,0,99,0,10015,2106,277,46541,0,0,0,40.49925112331503,0,0,0,0,0,Azerbaijan,0,AZE,2.3612944599748564,18714.83594,7.925668,29.17173463135792,9.100000381,-4.100000380999999,Azerbaijan,0.086,0,0,0,0,0,0,0,0,9371.841796875,9695.5390625,10439.237510143279,10349.114523555274,4.1556198407331866e-4,46541,NA,NA,-0.6015588776693215,1997
1997,Republic of Georgia,4265,0,4187,0,78,0,567,0,78,0,3620,0,0,0,2734.3150000000005,0,76.128,0,345,0,3842,0,0,0,78,0,7964,2398,78,46542,0,0,0,53.55349070818684,0,0,0,0,0,Georgia,0,GEO,3.323255951080419,15651.22949,4.709607,28.518388560181023,11.5,-6.5,Georgia,0.21,0,0,0,0,0,0,0,0,8980.5048828125,9306.4951171875,10080.589825870895,9978.12048925668,3.079884155010069e-4,46542,NA,NA,-0.6015588776693215,1997
1997,Kazakhstan,4295,74,4295,0,0,74,655,0,0,0,3640,0,0,74,2385.667,0,0,69.33800000000001,59,0,4236,0,0,0,0,74,10954,3056,299,46543,0,0.6329925141500823,0.6329925141500823,39.209421215994155,0,0.6755523096585723,0.6755523096585723,0,0.6755523096585723,Kazakhstan,1,KAZ,6.237556899735772,96095.82031,15.406003,26.539050413450425,13.01000023,-8.01000023,Kazakhstan,0.148,0,0,0,0,0,0,0,0,10240.8779296875,9552.7861328125,10257.213005579757,10191.126238223336,0.00026780043888172367,46543,NA,NA,-0.17752639754269264,1997
1997,Uzbekistan,7775,97,7716,0,59,97,639,0,0,97,7077,0,59,0,4512.991,0,55.283,90.88900000000001,406,0,7310,0,0,0,59,97,18429,4896,248,46547,0,0.49318465462043526,0.49318465462043526,42.1889413424494,0,0.5263443485810407,0.5263443485810407,0.5263443485810407,0,Uzbekistan,-1,UZB,4.444627355212491,105073.1641,23.640489,27.756774287682653,10.899999619999999,-5.899999619999999,Uzbekistan,0.042,0,0,0,0,0,0,0,0,10179.6611328125,10479.8603515625,10996.418394704437,10946.875439058003,6.737216775665591e-4,46547,NA,NA,-1.0255913577959503,1997
1997,China,297650,1186,293009,805,4641,381,21174,472,1989,0,271835,333,2652,381,182395.59100000001,560.616,4335.787,357.032,26363,285,266646,520,1033,0,3608,381,590136,169925,5359,50000,0.09499776322745943,0.06049995255330975,0.15549771578076918,50.43752626513211,0.13640923448154324,0.06456138923909065,0.2009706237206339,0.07998156357178683,0.12098906014884706,China,-1,CHN,3.8803585379317345,4896997,1261.996012,28.140015008092696,3.23300004,1.7669999600000001,China,0.055,0,0,0,0,0,0,0,0,10993.6845703125,11159.2490234375,11183.428123223877,11099.797949406784,0.03781561512862688,50000,NA,NA,-1.0255913577959503,1997
1997,Mongolia,130,0,130,0,0,0,68,0,0,0,62,0,0,0,100.75,0,0,0,0,0,130,0,0,0,0,0,927,298,0,50030,0,0,0,14.023732470334412,0,0,0,0,0,Mongolia,2,MNG,2.7091590908896306,6327.875,2.335734,28.935471545973535,6.114999771,-1.114999771,Mongolia,0.603,0,0,0,0,0,0,0,0,10166.810546875,10369.16796875,10252.948554571914,10225.744321669741,7.882958717617386e-6,50030,NA,NA,0.2465060825839362,1997
1997,Japan,40012,155,38384,155,1628,0,23656,33,1352,0,14728,122,276,0,24749.095,95.565,1565.7350000000001,0,4306,0,34078,155,254,0,1374,0,68350,29616,1500,50100,0.13981711777615216,0,0.13981711777615216,58.539868324798825,0.22677395757132404,0,0.22677395757132404,0.048280907095830286,0.17849305047549377,Japan,3,JPN,36.84176946359216,4674953,126.892738,5.753247421401057,3.4000000950000002,1.5999999049999998,Japan,0.752,0,0,0,0,0,0,0,0,10855.5869140625,10918.7900390625,10286.194199895477,10193.957096955719,0.010908292048027351,50100,NA,NA,0.670538562710565,1997
1997,Cambodia (Kampuchea),9868,107,9426,107,442,0,1803,54,163,0,7623,53,279,0,5728.1,66.654,432.154,0,1053,0,8373,107,113,0,329,0,24668,7197,241,51100,0.2702043132803632,0,0.2702043132803632,40.00324306794227,0.433760337279066,0,0.433760337279066,0.21890708610345389,0.21485325117561213,Cambodia,1,KHM,1.2305250172587754,13903.20996,11.2986,29.939731874112802,0.888000011,4.111999989,Cambodia,0.138,0,0,0,0,0,0,0,0,14208.1279296875,14415.2451171875,14023.4497000906,13991.60335410841,0.004347237531386533,51100,NA,NA,-0.17752639754269264,1997
1997,Indonesia,11481,37,10937,37,544,0,3376,0,99,0,7561,37,445,0,6638.661,17.316,479.913,0,647,0,10290,37,0,0,544,0,28044,9468,399,51200,0.06174582798459563,0,0.06174582798459563,40.939238339751824,0.1319355298816146,0,0.1319355298816146,0,0.1319355298816146,Indonesia,-1,IDN,5.044800695289772,1027566.938,203.688312,27.34914789370512,4.679999828,0.3200001720000003,Indonesia,0.049,0,0,0,0,0,0,0,0,16180.3232421875,16371.123046875,15535.873163127137,15476.450173879286,0.002147040852080649,51200,NA,NA,-1.0255913577959503,1997
1997,Laos,7792,0,7344,0,448,0,179,0,0,0,7165,0,448,0,4522.419,0,396.125,0,1056,0,6288,0,0,0,448,0,18487,7318,871,51300,0,0,0,42.148536809650025,0,0,0,0,0,Laos,2,LAO,1.6423449576907578,8294.359375,5.050315,29.66003155076169,2.323999882,2.676000118,Laos,0.089,0,0,0,0,0,0,0,0,13487.607421875,13706.341796875,13423.861715631103,13393.3061264381,0.006423006860688906,51300,NA,NA,0.2465060825839362,1997
1997,Malaysia,8475,342,8194,162,281,180,2087,0,0,180,6107,162,281,0,5260.517,99.45500000000001,263.297,173.37900000000002,685,0,7509,162,0,0,281,180,17927,5359,447,51400,0.5547777096000447,0.9671389524181404,1.5219166620181852,47.275059965415295,0.903664863055726,1.004072070061918,1.907736933117644,1.004072070061918,0.903664863055726,Malaysia,-1,MYS,14.270474205266451,307711.2813,21.562793,21.08324473912384,2.450000048,2.549999952,Malaysia,0.155,0,0,0,0,0,0,0,0,15130.1181640625,15357.34375,14859.505830133055,14818.761395242229,0.0014726969923879514,51400,NA,NA,-1.0255913577959503,1997
1997,Philippines,173698,1804,167259,911,6439,893,46835,430,3415,609,120424,481,3024,284,100382.327,670.437,5974.073,861.845,13445,127,153814,784,745,253,5694,640,440770,119505,8272,51500,0.15210586019919686,0.19553168319077976,0.34763754338997666,39.40785443655421,0.20668375796900879,0.2025999954624861,0.4092837534314949,0.23572384690428114,0.17355990652721373,Philippines,1,PHL,4.930985345870933,360114.2188,73.030884,27.426449128806503,3.677000046,1.3229999540000001,Philippines,0.419,0,1,1,1,0,0,1,0,13680.798828125,13794.3330078125,13153.975455874634,13085.259300683734,0.04051123629044847,51500,NA,NA,-0.17752639754269264,1997
1997,Singapore,4576,42,4289,42,287,0,1405,0,287,0,2884,42,0,0,2729.936,32.550000000000004,279.44899999999996,0,189,0,4100,42,0,0,287,0,8559,2916,92,51600,0.3803014370837715,0,0.3803014370837715,53.46418974179227,0.49071153172099546,0,0.49071153172099546,0,0.49071153172099546,Singapore,-1,SGP,34.154413374767465,128152.1406,3.75214,7.578448906825446,2.5,2.5,Singapore,0.292,0,1,1,0,0,0,0,0,15350.5029296875,15564.3076171875,15122.620388476562,15087.255460897242,6.041672727015547e-4,51600,NA,NA,-1.0255913577959503,1997
1997,Thailand,13389,274,12684,0,705,274,6252,0,574,274,6432,0,131,0,7556.539999999999,0,639.5369999999999,243.14999999999998,763,0,11921,0,0,0,705,274,35182,11293,970,51700,0,0.6911204593257916,0.6911204593257916,38.05639247342391,0,0.7788073446648854,0.7788073446648854,0.7788073446648854,0,Thailand,1,THA,8.766971495621561,533440.25,60.846582,24.821119806165715,0.873000026,4.126999974,Thailand,0.332,0,0,0,0,0,0,0,0,13943.3994140625,14173.7021484375,13936.192571180725,13907.748439091627,0.004957368320272053,51700,NA,NA,-0.17752639754269264,1997
1997,Vietnam,111073,394,105237,250,5836,144,7135,98,421,0,98102,152,5415,144,62428.987,166.96,5298.651,128.36200000000002,7356,0,97881,250,530,0,5306,144,279535,82979,4544,51800,0.05972776217647165,0.045919831148156766,0.10564759332462842,39.73491691559197,0.0894342390040603,0.051514121666338744,0.14094836067039906,0.03505822168959164,0.10589013898080742,Vietnam,2,VNM,1.9889848865885453,153416.7969,77.133214,29.424600259849907,2.869999886,2.130000114,Vietnam,0.094,0,0,0,0,0,0,0,0,13159.259765625,13362.146484375,13715.746698267365,13666.172810738146,0.02800628629082313,51800,NA,NA,0.2465060825839362,1997
1997,India,461204,814,459469,492,1735,322,17806,209,869,202,441663,283,866,120,289330.045,367.622,1604.2140000000002,301.714,36058,47,423411,445,63,0,1672,322,714124,231192,2152,52100,0.05147873478555545,0.04224952529252623,0.09372826007808169,64.58318163232157,0.06889559796337891,0.04509020842318701,0.11398580638656591,0.05755303000599336,0.05643277638057256,India,0,IND,1.8336258067651372,1835276.125,1000.90003,29.53011721178904,5.637000084,-0.6370000840000003,India,0.601,0,1,1,0,0,0,0,0,11761.806640625,12059.8115234375,13131.914483612823,13076.462180679424,0.02778644400591139,52100,NA,NA,-0.6015588776693215,1997
1997,Bangladesh,47013,290,47013,290,0,0,1770,0,0,0,45243,290,0,0,27974.634000000002,224.75,0,0,3798,0,43215,290,0,0,0,0,89270,25926,553,52110,0.2517643105186513,0,0.2517643105186513,52.66382883387476,0.3248571748627758,0,0.3248571748627758,0,0.3248571748627758,Bangladesh,-1,BGD,1.5762034871940183,189397.5,120.160564,29.704953587964287,2.680999994,2.319000006,Bangladesh,0.28,0,0,0,0,0,0,0,0,12680.4326171875,12946.7939453125,13036.012385829163,13013.807650317964,0.002369752645128319,52110,NA,NA,-1.0255913577959503,1997
1997,Bhutan,161,0,161,0,0,0,0,0,0,0,161,0,0,0,128.016,0,0,0,99,0,62,0,0,0,0,0,821,62,0,52120,0,0,0,19.61023142509135,0,0,0,0,0,Bhutan,0,BTN,3.7528678469990524,2070.490967,0.551709,28.226604276792806,1.401000023,3.598999977,Bhutan,0.135,0,0,0,0,0,0,0,0,12250.783203125,12516.1943359375,12647.574854618073,12625.253311306642,1.5356492447575574e-4,52120,NA,NA,-0.6015588776693215,1997
1997,Burma (Myanmar),8773,62,8528,62,245,0,151,62,0,0,8377,0,245,0,5328.023,62,213.15,0,812,62,7716,0,0,0,245,0,18706,5011,0,52130,0.3314444563241741,0,0.3314444563241741,46.89939056987063,0.3314444563241741,0,0.3314444563241741,0.3314444563241741,0,Myanmar (Burma),0,MMR,0.9467938616170352,42631.50781,45.027233,30.132436714715062,0.783999979,4.216000021,Burma/Myanmar,0.018,0,0,0,0,0,0,0,0,13550.220703125,13799.205078125,13561.708994045257,13535.055193111666,9.440663773641356e-4,52130,NA,NA,-0.6015588776693215,1997
1997,Pakistan,60563,170,60165,119,398,51,3104,75,74,51,57061,44,324,0,36037.511,78.717,358.258,47.787000000000006,3743,0,56422,119,0,0,398,51,133330,42468,388,52140,0.059039225980649514,0.03584114602865072,0.09488037200930023,45.42338558463961,0.08925223130578265,0.038250956273906844,0.12750318757968948,0.09450236255906397,0.03300082502062551,Pakistan,-1,PAK,2.7825775770013372,364677.4688,131.057431,28.885607097244183,0.621999979,4.378000021,Pakistan,0.21,0,1,1,0,0,0,0,0,11091.5419921875,11392.7607421875,12267.362136577605,12215.641083073817,0.006002707004841458,52140,NA,NA,-1.0255913577959503,1997
1997,Sri Lanka (Ceylon),7826,0,7711,0,115,0,995,0,115,0,6716,0,0,0,4803.998,0,115,0,380,0,7331,0,115,0,0,0,13661,3858,0,52150,0,0,0,57.28716785008419,0,0,0,0,0,Sri Lanka,0,LKA,4.5891315869827665,84765.39063,18.4709,27.6586297434691,10.600000380000001,-5.600000380000001,Sri Lanka,0.342,0,0,0,0,0,0,0,0,14093.15234375,14406.1552734375,14725.003308010864,14695.331528381732,7.174005050837822e-4,52150,NA,NA,-0.6015588776693215,1997
1997,Iran,26216,151,25486,0,730,151,2902,0,571,151,22584,0,159,0,15539.732,0,712.48,145.582,2406,0,23080,0,0,65,730,86,60915,17369,573,52200,0,0.2389920380858573,0.2389920380858573,43.0370187966839,0,0.2478863990806862,0.2478863990806862,0.2478863990806862,0,Iran,-1,IRN,6.7634909527183025,427021.875,63.136312,26.181845940723182,9.642999649,-4.642999649,Iran,0.152,0,0,0,0,0,0,0,0,9865.2314453125,10191.1357421875,11098.35821598053,11003.46043469016,0.008617216220348637,52200,NA,NA,-1.0255913577959503,1997
1997,Nepal,9056,0,9056,0,0,0,828,0,0,0,8228,0,0,0,5842.941000000001,0,0,0,924,0,8132,0,0,0,0,0,15581,4734,71,52400,0,0,0,58.122071754059434,0,0,0,0,0,Nepal,1,NPL,1.3433229456569746,30338.64648,22.584775,29.863121652147306,1.822999954,3.177000046,Nepal,0.318,0,0,0,0,0,0,0,0,12121.5869140625,12400.283203125,12610.687565195465,12585.043938611887,2.873433823327937e-4,52400,NA,NA,-0.17752639754269264,1997
1997,Cyprus,288,0,288,0,0,0,79,0,0,0,209,0,0,0,187.281,0,0,0,0,0,288,0,0,0,0,0,288,189,0,53100,0,0,0,100,0,0,0,0,0,Cyprus,-1,CYP,24.831207935560858,16646.8418,0.6704,13.910593905145651,4.56099987,0.43900013000000015,Cyprus,0.65,0,0,0,0,0,0,0,0,8790.810546875,9121.9580078125,10170.899134372998,10034.087483148205,3.5655986493261587e-4,53100,NA,NA,-1.0255913577959503,1997
1997,Iraq,26665,0,26108,0,557,0,2216,0,457,0,23892,0,100,0,15179.105000000001,0,531.91,0,1207,0,24901,0,67,0,490,0,63638,16832,723,53200,0,0,0,41.901065401175394,0,0,0,0,0,Iraq,0,IRQ,5.279332173297846,113186.6328,21.439574,27.189858544660826,9.015000343,-4.0150003430000005,Iraq,0.066,0,0,0,0,0,0,0,0,9651.111328125,9981.3583984375,10911.503546128844,10802.232941614695,0.0024995175249507484,53200,NA,NA,-0.6015588776693215,1997
1997,Jordan,10321,0,10141,0,180,0,2293,0,180,0,7848,0,0,0,6402.257,0,156.6,0,1135,0,9006,0,0,0,180,0,18982,6378,308,53500,0,0,0,54.37256348119271,0,0,0,0,0,Jordan,2,JOR,3.6168817815503678,17536.59961,4.848541,28.318963443367753,13.67599964,-8.67599964,Jordan,0.192,0,0,1,0,0,0,0,0,9209.49609375,9540.5234375,10581.418401452636,10449.774113188683,0.0013918540152009012,53500,NA,NA,0.2465060825839362,1997
1997,Kuwait,3372,0,3372,0,0,0,393,0,0,0,2979,0,0,0,1973.5210000000002,0,0,0,113,0,3259,0,0,0,0,0,7959,2308,0,53600,0,0,0,42.367131549189594,0,0,0,0,0,Kuwait,-1,KWT,45.49801316294169,77813.25,1.710256,-0.12590976359189912,0.699999988,4.300000012,Kuwait,0.275,0,0,1,0,0,0,0,0,10209.515625,10539.892578125,11460.34091396408,11361.812173288428,5.525491095828242e-4,53600,NA,NA,-1.0255913577959503,1997
1997,Lebanon,10138,116,10138,0,0,116,1535,0,0,116,8603,0,0,0,6176.353000000001,0,0,108.69200000000001,685,0,9453,0,0,0,0,116,23285,9116,0,53700,0,0.46678977882757144,0.46678977882757144,43.53875885763367,0,0.49817479063774966,0.49817479063774966,0.49817479063774966,0,Lebanon,-2,LBN,5.145745370137523,18825.31836,3.658424,27.280588177616888,8.619999886,-3.6199998860000004,Lebanon,0.193,0,0,1,0,0,0,0,0,9032.353515625,9363.5234375,10395.740754457473,10264.659303792208,0.0033023417435934363,53700,NA,NA,-1.4496238379225792,1997
1997,Saudi Arabia,1684,63,1684,63,0,0,444,0,0,0,1240,63,0,0,1126.746,48.825,0,0,257,0,1427,63,0,0,0,0,9805,1563,27,54000,0.4979602243753187,0,0.4979602243753187,17.17491075981642,0.6425293217746048,0,0.6425293217746048,0,0.6425293217746048,Saudi Arabia,-2,SAU,19.195246523161423,372524.875,19.407142,17.738432420660306,5.346000195,-0.34600019500000023,Saudi Arabia,0.04,0,0,0,0,0,0,0,0,10527.3974609375,10858.587890625,11715.971463616943,11595.508847200636,6.086221986293086e-4,54000,NA,NA,-1.4496238379225792,1997
1997,Syria,10591,0,9731,0,860,0,1424,0,749,0,8307,0,111,0,5968.787,0,762.63,0,878,0,8853,0,111,0,749,0,20208,7317,625,54100,0,0,0,52.40993665874901,0,0,0,0,0,Syria,-1,SYR,1.2005142818772274,18218.18359,15.175316,29.960114598614727,7.375999928,-2.3759999279999997,Syria,0.04,0,0,0,0,0,0,0,0,9115.1357421875,9446.3173828125,10376.086653937531,10249.743615360294,0.0016188320689339776,54100,NA,NA,-1.0255913577959503,1997
1997,Turkey,18217,680,17838,341,379,339,3515,249,153,339,14323,92,226,0,10789.448,274.4,365.45500000000004,301.28999999999996,1009,45,16829,296,164,0,215,339,31902,9944,828,54200,0.8601341608676571,0.9444235471130334,1.8045577079806905,57.10300294652373,1.068898501661338,1.0626293022381041,2.1315278038994423,1.8431446304306942,0.28838317346874803,Turkey,1,TUR,12.87570705953737,777339.5,60.372568,22.03054423426414,6.84100008,-1.8410000799999997,Turkey,0.413,0,0,0,0,0,0,0,0,8070.75048828125,8732.64453125,9705.77213407898,9558.768117289077,0.002349509645381171,54200,NA,NA,-0.17752639754269264,1997
1997,United Arab Emirates,136,0,136,0,0,0,0,0,0,0,136,0,0,0,73.44,0,0,0,0,0,136,0,0,0,0,0,1878,91,0,54300,0,0,0,7.24174653887114,0,0,0,0,0,United Arab Emirates,-1,ARE,99.37722079598346,265472.5313,2.671362,-36.71964969045278,2.032000065,2.967999935,United Arab Emirates,0.072,0,0,0,0,0,0,0,0,11029.455078125,11359.12109375,12196.14982578659,12115.117504854723,1.691837330893897e-4,54300,NA,NA,-1.0255913577959503,1997
1997,Yemen Arab Republic (North),3899,0,3839,0,60,0,599,0,60,0,3240,0,0,0,2229.6639999999998,0,58.56,0,206,0,3633,0,0,0,60,0,14666,3291,60,54400,0,0,0,26.58529933178781,0,0,0,0,0,Yemen,-2,YEM,0.9479343079738513,15143.88379,15.975668,30.13166214509507,10.11900043,-5.11900043,Yemen,0.124,0,0,0,0,0,0,0,0,11120.3134765625,11448.3662109375,12630.027017803573,12510.915342627728,4.8426972746672863e-4,54400,NA,NA,-1.4496238379225792,1997
1997,Algeria,3800,0,3800,0,0,0,676,0,0,0,3124,0,0,0,2390.923,0,0,0,355,0,3445,0,0,0,0,0,8718,2244,0,60011,0,0,0,43.5879788942418,0,0,0,0,0,Algeria,-1,DZA,8.792644916301088,261519.4531,29.742979,24.80368290386793,25.43000031,-20.43000031,Algeria,0.154,0,0,0,0,0,0,0,0,6471.87890625,6792.21630859375,8125.7462626907345,7886.999743894701,2.939383783301744e-4,60011,NA,NA,-1.0255913577959503,1997
1997,Egypt/United Arab Rep.,26708,379,26694,0,14,379,5212,0,0,293,21482,0,14,86,15358.587,0,13.118,335.492,1416,0,25278,0,0,0,14,379,51882,15995,86,60012,0,0.6466443082379245,0.6466443082379245,51.4783547280367,0,0.7305038356269997,0.7305038356269997,0.5647430708145407,0.16576076481245905,Egypt,1,EGY,4.910761135340157,318670.4375,64.89227,27.440185030518897,8.369999886,-3.3699998860000004,Egypt,0.159,0,0,1,0,0,0,0,0,9028.4130859375,9357.814453125,10456.593804258728,10307.497547271287,0.003256221125779264,60012,NA,NA,-0.17752639754269264,1997
1997,Morocco,10798,70,10224,70,574,0,2866,0,574,0,7358,70,0,0,6210.818,32.76,499.38,0,735,0,9489,70,0,0,574,0,20343,6265,219,60014,0.1610381949564961,0,0.1610381949564961,53.07968342918941,0.3440987071720002,0,0.3440987071720002,0,0.3440987071720002,Morocco,-1,MAR,5.35938577829216,148747.4531,27.754571,27.135487648538497,13.85700035,-8.85700035,Morocco,0.201,0,0,0,0,0,0,0,0,5840.30908203125,6146.91796875,7505.676890177155,7231.589693512803,9.452415973976503e-4,60014,NA,NA,-1.0255913577959503,1997
1997,Sudan,6960,0,6745,0,215,0,1031,0,0,0,5714,0,215,0,3786.822,0,187.05,0,207,0,6538,0,0,0,215,0,11812,2902,215,60015,0,0,0,58.92312902133424,0,0,0,0,0,Sudan,-1,SDN,1.897529308055897,48223.65234,25.413917,29.486715160990954,15.3920002,-10.3920002,Sudan,0.026,0,0,0,0,0,0,0,0,10225.4931640625,10544.125,11800.490015682983,11644.50283333533,4.918652458851067e-4,60015,NA,NA,-1.0255913577959503,1997
1997,Tunisia,162,0,162,0,0,0,0,0,0,0,162,0,0,0,100.68299999999999,0,0,0,0,0,162,0,0,0,0,0,325,0,0,60016,0,0,0,49.84615384615385,0,0,0,0,0,Tunisia,0,TUN,8.929059191667847,83889.60938,9.395123,24.71103290520646,15.93999958,-10.93999958,Tunisia,0.09,0,0,0,0,0,0,0,0,7023.07177734375,7347.75048828125,8625.71063390808,8415.596897771746,1.860221634108125e-4,60016,NA,NA,-0.6015588776693215,1997
1997,Gambia,1372,0,1372,0,0,0,416,0,0,0,956,0,0,0,784.7350000000001,0,0,0,0,0,1372,0,0,0,0,0,2638,584,0,60022,0,0,0,52.00909780136467,0,0,0,0,0,Gambia,0,GMB,2.636619957418665,3165.330811,1.200526,28.984738755002205,9.38599968,-4.385999679999999,The Gambia,0.128,0,1,1,0,0,0,0,0,6307.115234375,6524.28662109375,7951.193835686302,7682.442767446063,1.453744505962481e-4,60022,NA,NA,-0.6015588776693215,1997
1997,Ghana,28676,295,26873,149,1803,146,3069,149,268,0,23804,0,1535,146,15917.838000000002,69.732,1714.4299999999998,136.80200000000002,1470,0,25403,149,397,0,1406,146,56518,10643,1214,60023,0.12338016207226017,0.24205032025195516,0.3654304823242153,50.737818040270355,0.2636328249407269,0.25832478148554444,0.5219576064262713,0.2636328249407269,0.25832478148554444,Ghana,0,GHA,2.86678813065062,51341.26563,17.908985,28.828412880129363,7.574999809,-2.5749998090000004,Ghana,0.507,0,1,1,0,0,0,0,0,8246.1630859375,8482.4677734375,9784.06801937027,9559.872627161672,0.0016963874747851042,60023,NA,NA,-0.6015588776693215,1997
1997,Guinea,2148,0,1919,0,229,0,119,0,0,0,1800,0,229,0,1083.555,0,199.23,0,0,0,1919,0,0,0,229,0,4756,418,229,60024,0,0,0,45.16400336417157,0,0,0,0,0,Guinea,0,GIN,3.211280530404623,24605.07227,7.662075,28.594440150440455,4.477000237,0.5229997629999996,Guinea,0.106,0,0,0,0,0,0,0,0,6672.72998046875,6877.18017578125,8508.965039608955,8255.919216605314,1.2471128436325626e-4,60024,NA,NA,-0.6015588776693215,1997
1997,Ivory Coast,77,0,77,0,0,0,0,0,0,0,77,0,0,0,41.580000000000005,0,0,0,0,0,77,0,0,0,0,0,742,0,0,60026,0,0,0,10.377358490566039,0,0,0,0,0,Cote d<d5>Ivoire,0,CIV,2.698274595766226,40826.68359,15.130663,28.94286408942914,4.103000164,0.896999836,Ivory Coast,0.255,0,0,0,0,0,0,0,0,7948.6494140625,7959.88916015625,9461.040475117874,9230.536201283605,1.7596844859234326e-4,60026,NA,NA,-0.6015588776693215,1997
1997,Liberia,7667,0,7364,0,303,0,1272,0,237,0,6092,0,66,0,4364.963,0,270.243,0,302,0,7062,0,0,0,303,0,27798,3890,271,60027,0,0,0,27.581120943952804,0,0,0,0,0,Liberia,0,LBR,0.46899476614670604,1090.976563,2.326202,30.456948833675924,2.25999999,2.74000001,Liberia,0.131,0,1,1,0,0,0,0,0,7315.2490234375,7523.65185546875,8952.886144858741,8715.03938141141,9.992460209233911e-4,60027,NA,NA,-0.6015588776693215,1997
1997,Nigeria,50088,177,49093,177,995,0,5911,0,350,0,43182,177,645,0,29740.894999999997,137.175,962.327,0,3085,0,46008,177,269,0,726,0,104474,25936,1371,60031,0.1313006106782549,0,0.1313006106782549,47.94302888757011,0.16942014281065146,0,0.16942014281065146,0,0.16942014281065146,Nigeria,-1,NGA,0.45948967766064425,52132.625,113.457663,30.4634045102035,3.760999918,1.239000082,Nigeria,0.098,0,1,1,0,0,0,0,0,8493.1318359375,8874.5322265625,10213.466644605636,9997.702935106085,0.0036231165849058824,60031,NA,NA,-1.0255913577959503,1997
1997,Senegal,5070,0,4356,0,714,0,314,0,597,0,4042,0,117,0,2825.9300000000003,0,654.3,0,565,0,3791,0,127,0,587,0,8371,2764,597,60032,0,0,0,60.5662405925218,0,0,0,0,0,Senegal,0,SEN,2.4867098527337514,22705.8418,9.130877,29.086554865970474,5.584000111,-0.5840001109999999,Senegal,0.476,0,0,0,0,0,0,0,0,6157.48046875,6376.86083984375,7825.111377385139,7550.686012532636,2.610924833733076e-4,60032,NA,NA,-0.6015588776693215,1997
1997,Sierra Leone,5824,67,5824,0,0,67,478,0,0,67,5346,0,0,0,3380.9790000000003,0,0,62.779,459,0,5365,0,0,0,0,67,18600,2662,0,60033,0,0.3375215053763441,0.3375215053763441,31.311827956989248,0,0.3602150537634409,0.3602150537634409,0.3602150537634409,0,Sierra Leone,0,SLE,1.305049910029315,5657.78418,4.335301,29.889115974883243,3.394000053,1.605999947,Sierra Leone,0.094,0,1,1,0,0,0,0,0,6947.4814453125,7155.966796875,8607.078402422523,8359.873930402831,5.45100299377988e-4,60033,NA,NA,-0.6015588776693215,1997
1997,Togo,1785,0,1785,0,0,0,398,0,0,0,1387,0,0,0,1377.548,0,0,0,673,0,1112,0,0,0,0,0,2016,519,125,60034,0,0,0,88.54166666666666,0,0,0,0,0,Togo,0,TGO,1.6658007820415337,7472.700684,4.485951,29.64410079799509,4.431000233,0.5689997670000002,Togo,0.165,0,0,0,0,0,0,0,0,8335.6123046875,8578.0654296875,9887.032536686705,9665.021299970396,5.3591897638375565e-5,60034,NA,NA,-0.6015588776693215,1997
