bpld,state,year,opp_sex_stock,same_sex_stock,state_stock_year,bpldid,mean_year_immig
Philippines,District of Columbia,2012,240,0,2567,51500,1989.1587405665432
Philippines,District of Columbia,2013,149,25,2128,51500,1989.6197534492312
Philippines,District of Columbia,2014,231,0,1769,51500,1990.1815480627058
Philippines,District of Columbia,2015,632,0,1857,51500,1991.1995588964917
Philippines,District of Columbia,2016,1474,215,2241,51500,1991.408775718085
Philippines,District of Columbia,2017,656,192,2503,51500,1992.1576189647515
Philippines,District of Columbia,2018,315,0,1201,51500,1992.7268916022329
Philippines,District of Columbia,2019,779,113,1513,51500,1993.0287734689844
Singapore,Connecticut,2008,140,0,218,51600,1992.4399268674908
Singapore,Connecticut,2009,348,0,609,51600,1992.1295655783065
Singapore,Connecticut,2010,191,0,191,51600,1992.7297752052766
Singapore,Connecticut,2011,359,0,801,51600,1992.7998662532677
Singapore,Connecticut,2012,334,0,462,51600,1992.2254598433801
Singapore,Connecticut,2014,492,0,749,51600,1995.9170740880031
Singapore,Connecticut,2015,181,0,605,51600,1996.0371057513914
Singapore,Connecticut,2016,530,0,914,51600,1993.952198467124
Singapore,Connecticut,2017,137,0,345,51600,1997.1086234539625
Singapore,Connecticut,2018,224,0,334,51600,1996.498756932492
Singapore,Connecticut,2019,204,0,518,51600,1997.5042550641256
Singapore,Maine,2010,23,0,23,51600,1992.7297752052766
Singapore,Maine,2011,248,0,248,51600,1992.7998662532677
Singapore,Massachusetts,2008,343,0,413,51600,1992.4399268674908
Singapore,Massachusetts,2009,415,0,802,51600,1992.1295655783065
Singapore,Massachusetts,2010,537,252,1264,51600,1992.7297752052766
Singapore,Massachusetts,2011,443,0,1547,51600,1992.7998662532677
Singapore,Massachusetts,2012,104,0,713,51600,1992.2254598433801
Singapore,Massachusetts,2013,1039,0,1647,51600,1992.0144142924817
Singapore,Massachusetts,2014,412,0,1030,51600,1995.9170740880031
Singapore,Massachusetts,2015,554,72,1186,51600,1996.0371057513914
Singapore,Massachusetts,2016,250,0,1188,51600,1993.952198467124
Singapore,Massachusetts,2017,390,0,951,51600,1997.1086234539625
Singapore,Massachusetts,2018,290,0,1335,51600,1996.498756932492
Singapore,Massachusetts,2019,536,0,1460,51600,1997.5042550641256
Singapore,New Hampshire,2009,41,0,41,51600,1992.1295655783065
Singapore,New Hampshire,2010,140,0,140,51600,1992.7297752052766
Singapore,New Hampshire,2012,37,0,37,51600,1992.2254598433801
Singapore,New Hampshire,2015,125,0,125,51600,1996.0371057513914
Singapore,Rhode Island,2008,105,0,105,51600,1992.4399268674908
Singapore,Rhode Island,2012,55,0,109,51600,1992.2254598433801
Singapore,Rhode Island,2016,78,0,78,51600,1993.952198467124
Singapore,Vermont,2013,177,0,177,51600,1992.0144142924817
Singapore,Delaware,2011,229,0,495,51600,1992.7998662532677
Singapore,Delaware,2014,36,0,36,51600,1995.9170740880031
Singapore,Delaware,2017,70,0,70,51600,1997.1086234539625
Singapore,Delaware,2019,232,0,232,51600,1997.5042550641256
Singapore,New Jersey,2008,389,0,486,51600,1992.4399268674908
Singapore,New Jersey,2009,416,0,808,51600,1992.1295655783065
Singapore,New Jersey,2010,667,0,847,51600,1992.7297752052766
Singapore,New Jersey,2011,538,0,755,51600,1992.7998662532677
Singapore,New Jersey,2012,598,0,1505,51600,1992.2254598433801
Singapore,New Jersey,2013,264,0,1380,51600,1992.0144142924817
Singapore,New Jersey,2014,473,0,835,51600,1995.9170740880031
Singapore,New Jersey,2015,669,0,956,51600,1996.0371057513914
Singapore,New Jersey,2016,885,0,1554,51600,1993.952198467124
Singapore,New Jersey,2017,574,0,913,51600,1997.1086234539625
Singapore,New Jersey,2018,1055,0,1604,51600,1996.498756932492
Singapore,New Jersey,2019,299,131,803,51600,1997.5042550641256
Singapore,New York,2008,924,0,1907,51600,1992.4399268674908
Singapore,New York,2009,557,0,2550,51600,1992.1295655783065
Singapore,New York,2010,1945,0,3092,51600,1992.7297752052766
Singapore,New York,2011,1339,126,3742,51600,1992.7998662532677
Singapore,New York,2012,1066,0,2634,51600,1992.2254598433801
Singapore,New York,2013,1089,130,3609,51600,1992.0144142924817
Singapore,New York,2014,779,0,2975,51600,1995.9170740880031
Singapore,New York,2015,2077,209,4330,51600,1996.0371057513914
Singapore,New York,2016,715,37,2612,51600,1993.952198467124
Singapore,New York,2017,1137,0,3684,51600,1997.1086234539625
Singapore,New York,2018,898,0,2966,51600,1996.498756932492
Singapore,New York,2019,966,81,4212,51600,1997.5042550641256
Singapore,Pennsylvania,2008,351,0,582,51600,1992.4399268674908
Singapore,Pennsylvania,2009,244,0,700,51600,1992.1295655783065
Singapore,Pennsylvania,2010,96,0,342,51600,1992.7297752052766
Singapore,Pennsylvania,2011,269,0,380,51600,1992.7998662532677
Singapore,Pennsylvania,2012,390,0,1089,51600,1992.2254598433801
Singapore,Pennsylvania,2013,151,0,236,51600,1992.0144142924817
Singapore,Pennsylvania,2014,544,0,850,51600,1995.9170740880031
Singapore,Pennsylvania,2015,689,0,767,51600,1996.0371057513914
Singapore,Pennsylvania,2016,247,0,662,51600,1993.952198467124
Singapore,Pennsylvania,2017,292,0,457,51600,1997.1086234539625
Singapore,Pennsylvania,2018,475,0,867,51600,1996.498756932492
Singapore,Pennsylvania,2019,606,0,1156,51600,1997.5042550641256
Singapore,Illinois,2008,461,0,800,51600,1992.4399268674908
Singapore,Illinois,2009,654,0,1011,51600,1992.1295655783065
Singapore,Illinois,2010,518,0,1017,51600,1992.7297752052766
Singapore,Illinois,2011,460,0,1484,51600,1992.7998662532677
Singapore,Illinois,2012,1570,0,1893,51600,1992.2254598433801
Singapore,Illinois,2013,254,0,334,51600,1992.0144142924817
Singapore,Illinois,2014,83,0,154,51600,1995.9170740880031
Singapore,Illinois,2015,1086,443,3092,51600,1996.0371057513914
Singapore,Illinois,2016,391,0,1091,51600,1993.952198467124
Singapore,Illinois,2017,587,0,1380,51600,1997.1086234539625
Singapore,Illinois,2018,660,0,760,51600,1996.498756932492
Singapore,Illinois,2019,603,83,1072,51600,1997.5042550641256
Singapore,Indiana,2008,322,0,322,51600,1992.4399268674908
Singapore,Indiana,2009,89,0,89,51600,1992.1295655783065
Singapore,Indiana,2010,86,0,86,51600,1992.7297752052766
Singapore,Indiana,2011,42,0,142,51600,1992.7998662532677
Singapore,Indiana,2012,203,0,269,51600,1992.2254598433801
Singapore,Indiana,2013,143,0,237,51600,1992.0144142924817
Singapore,Indiana,2014,63,0,63,51600,1995.9170740880031
Singapore,Indiana,2017,332,0,624,51600,1997.1086234539625
Singapore,Indiana,2019,94,0,571,51600,1997.5042550641256
Singapore,Michigan,2008,292,0,751,51600,1992.4399268674908
Singapore,Michigan,2010,101,0,101,51600,1992.7297752052766
Singapore,Michigan,2011,42,0,250,51600,1992.7998662532677
Singapore,Michigan,2012,226,0,912,51600,1992.2254598433801
Singapore,Michigan,2016,588,0,643,51600,1993.952198467124
Singapore,Michigan,2017,1365,0,2665,51600,1997.1086234539625
Singapore,Michigan,2018,47,0,268,51600,1996.498756932492
Singapore,Michigan,2019,987,0,1313,51600,1997.5042550641256
Singapore,Ohio,2008,151,0,532,51600,1992.4399268674908
Singapore,Ohio,2009,390,0,390,51600,1992.1295655783065
Singapore,Ohio,2010,125,0,125,51600,1992.7297752052766
Singapore,Ohio,2011,557,0,686,51600,1992.7998662532677
Singapore,Ohio,2012,275,0,275,51600,1992.2254598433801
Singapore,Ohio,2013,267,0,329,51600,1992.0144142924817
Singapore,Ohio,2014,525,0,661,51600,1995.9170740880031
Singapore,Ohio,2015,76,0,223,51600,1996.0371057513914
Singapore,Ohio,2017,488,0,549,51600,1997.1086234539625
Singapore,Ohio,2018,317,0,392,51600,1996.498756932492
Singapore,Ohio,2019,119,0,119,51600,1997.5042550641256
Singapore,Wisconsin,2008,230,0,230,51600,1992.4399268674908
Singapore,Wisconsin,2010,22,0,22,51600,1992.7297752052766
Singapore,Wisconsin,2013,249,0,533,51600,1992.0144142924817
Singapore,Wisconsin,2014,315,0,535,51600,1995.9170740880031
Singapore,Wisconsin,2016,212,0,212,51600,1993.952198467124
Singapore,Wisconsin,2017,196,0,332,51600,1997.1086234539625
Singapore,Wisconsin,2018,318,0,656,51600,1996.498756932492
Singapore,Wisconsin,2019,335,0,446,51600,1997.5042550641256
Singapore,Iowa,2010,79,0,79,51600,1992.7297752052766
Singapore,Iowa,2013,219,0,219,51600,1992.0144142924817
Singapore,Kansas,2010,67,0,67,51600,1992.7297752052766
Singapore,Kansas,2012,247,0,247,51600,1992.2254598433801
Singapore,Kansas,2013,82,0,149,51600,1992.0144142924817
Singapore,Kansas,2016,93,0,93,51600,1993.952198467124
Singapore,Kansas,2018,309,0,570,51600,1996.498756932492
Singapore,Minnesota,2009,256,0,366,51600,1992.1295655783065
Singapore,Minnesota,2011,180,0,199,51600,1992.7998662532677
Singapore,Minnesota,2013,324,0,324,51600,1992.0144142924817
Singapore,Minnesota,2017,141,0,225,51600,1997.1086234539625
Singapore,Minnesota,2018,170,0,345,51600,1996.498756932492
Singapore,Missouri,2009,120,0,120,51600,1992.1295655783065
Singapore,Missouri,2010,149,0,193,51600,1992.7297752052766
Singapore,Missouri,2011,456,0,617,51600,1992.7998662532677
Singapore,Missouri,2012,140,0,140,51600,1992.2254598433801
Singapore,Missouri,2014,106,0,244,51600,1995.9170740880031
Singapore,Missouri,2015,19,0,19,51600,1996.0371057513914
Singapore,Missouri,2016,113,0,113,51600,1993.952198467124
Singapore,Missouri,2017,8,0,8,51600,1997.1086234539625
Singapore,Missouri,2018,176,0,176,51600,1996.498756932492
Singapore,Nebraska,2012,275,0,275,51600,1992.2254598433801
Singapore,North Dakota,2013,121,0,121,51600,1992.0144142924817
Singapore,South Dakota,2008,30,0,30,51600,1992.4399268674908
Singapore,South Dakota,2017,308,0,308,51600,1997.1086234539625
Singapore,Virginia,2008,304,0,424,51600,1992.4399268674908
Singapore,Virginia,2009,56,0,131,51600,1992.1295655783065
Singapore,Virginia,2010,302,0,628,51600,1992.7297752052766
Singapore,Virginia,2011,137,0,256,51600,1992.7998662532677
Singapore,Virginia,2012,251,0,494,51600,1992.2254598433801
Singapore,Virginia,2013,107,64,1104,51600,1992.0144142924817
Singapore,Virginia,2014,144,0,298,51600,1995.9170740880031
Singapore,Virginia,2015,549,0,1140,51600,1996.0371057513914
Singapore,Virginia,2016,537,0,740,51600,1993.952198467124
Singapore,Virginia,2017,216,0,276,51600,1997.1086234539625
Singapore,Virginia,2018,396,37,729,51600,1996.498756932492
Singapore,Virginia,2019,493,0,739,51600,1997.5042550641256
Singapore,Alabama,2008,144,0,197,51600,1992.4399268674908
Singapore,Alabama,2009,114,0,114,51600,1992.1295655783065
Singapore,Alabama,2013,59,0,59,51600,1992.0144142924817
Singapore,Alabama,2015,177,0,228,51600,1996.0371057513914
Singapore,Alabama,2018,29,0,29,51600,1996.498756932492
Singapore,Alabama,2019,413,0,413,51600,1997.5042550641256
Singapore,Arkansas,2010,92,0,92,51600,1992.7297752052766
Singapore,Arkansas,2014,67,0,67,51600,1995.9170740880031
Singapore,Arkansas,2015,80,0,80,51600,1996.0371057513914
Singapore,Arkansas,2016,218,0,218,51600,1993.952198467124
Singapore,Arkansas,2017,160,0,160,51600,1997.1086234539625
Singapore,Arkansas,2018,92,0,222,51600,1996.498756932492
Singapore,Florida,2008,225,0,547,51600,1992.4399268674908
Singapore,Florida,2009,575,0,1104,51600,1992.1295655783065
Singapore,Florida,2010,484,0,917,51600,1992.7297752052766
Singapore,Florida,2011,828,0,1163,51600,1992.7998662532677
Singapore,Florida,2012,674,0,1372,51600,1992.2254598433801
Singapore,Florida,2013,392,28,1289,51600,1992.0144142924817
Singapore,Florida,2014,788,0,788,51600,1995.9170740880031
Singapore,Florida,2015,994,0,1178,51600,1996.0371057513914
Singapore,Florida,2016,287,0,586,51600,1993.952198467124
Singapore,Florida,2017,460,0,1083,51600,1997.1086234539625
Singapore,Florida,2018,321,0,681,51600,1996.498756932492
Singapore,Florida,2019,423,54,790,51600,1997.5042550641256
Singapore,Georgia,2009,211,0,293,51600,1992.1295655783065
Singapore,Georgia,2010,126,0,212,51600,1992.7297752052766
Singapore,Georgia,2011,149,0,287,51600,1992.7998662532677
Singapore,Georgia,2012,154,0,219,51600,1992.2254598433801
Singapore,Georgia,2013,630,0,880,51600,1992.0144142924817
Singapore,Georgia,2014,143,0,363,51600,1995.9170740880031
Singapore,Georgia,2016,270,0,827,51600,1993.952198467124
Singapore,Georgia,2017,22,0,308,51600,1997.1086234539625
Singapore,Georgia,2018,1065,0,2548,51600,1996.498756932492
Singapore,Georgia,2019,198,0,833,51600,1997.5042550641256
Singapore,Louisiana,2009,187,0,246,51600,1992.1295655783065
Singapore,Louisiana,2011,277,0,670,51600,1992.7998662532677
Singapore,Louisiana,2014,115,0,190,51600,1995.9170740880031
Singapore,Louisiana,2016,42,0,279,51600,1993.952198467124
Singapore,Louisiana,2017,177,51,277,51600,1997.1086234539625
Singapore,Louisiana,2019,60,0,60,51600,1997.5042550641256
Singapore,Mississippi,2010,133,0,133,51600,1992.7297752052766
Singapore,Mississippi,2019,125,0,208,51600,1997.5042550641256
Singapore,North Carolina,2008,201,0,310,51600,1992.4399268674908
Singapore,North Carolina,2009,273,0,654,51600,1992.1295655783065
Singapore,North Carolina,2010,177,0,305,51600,1992.7297752052766
Singapore,North Carolina,2011,735,0,1002,51600,1992.7998662532677
Singapore,North Carolina,2012,59,0,105,51600,1992.2254598433801
Singapore,North Carolina,2013,386,0,955,51600,1992.0144142924817
Singapore,North Carolina,2014,221,0,353,51600,1995.9170740880031
Singapore,North Carolina,2015,55,0,219,51600,1996.0371057513914
Singapore,North Carolina,2016,142,0,306,51600,1993.952198467124
Singapore,North Carolina,2018,218,0,608,51600,1996.498756932492
Singapore,North Carolina,2019,273,0,836,51600,1997.5042550641256
Singapore,South Carolina,2009,137,0,137,51600,1992.1295655783065
Singapore,South Carolina,2012,75,0,75,51600,1992.2254598433801
Singapore,South Carolina,2013,133,0,212,51600,1992.0144142924817
Singapore,South Carolina,2015,35,0,35,51600,1996.0371057513914
Singapore,South Carolina,2016,148,0,148,51600,1993.952198467124
Singapore,South Carolina,2019,114,0,308,51600,1997.5042550641256
Singapore,Texas,2008,1160,0,2545,51600,1992.4399268674908
Singapore,Texas,2009,776,0,3046,51600,1992.1295655783065
Singapore,Texas,2010,1153,0,1768,51600,1992.7297752052766
Singapore,Texas,2011,3111,0,4461,51600,1992.7998662532677
Singapore,Texas,2012,1931,0,3032,51600,1992.2254598433801
Singapore,Texas,2013,1073,0,3248,51600,1992.0144142924817
Singapore,Texas,2014,2192,0,2820,51600,1995.9170740880031
Singapore,Texas,2015,1080,0,3002,51600,1996.0371057513914
Singapore,Texas,2016,1039,0,2125,51600,1993.952198467124
Singapore,Texas,2017,498,123,1712,51600,1997.1086234539625
Singapore,Texas,2018,1401,0,2140,51600,1996.498756932492
Singapore,Texas,2019,1403,0,3240,51600,1997.5042550641256
Singapore,Kentucky,2008,57,0,57,51600,1992.4399268674908
Singapore,Kentucky,2011,91,0,91,51600,1992.7998662532677
Singapore,Kentucky,2019,151,0,151,51600,1997.5042550641256
Singapore,Maryland,2008,455,0,551,51600,1992.4399268674908
Singapore,Maryland,2009,58,0,402,51600,1992.1295655783065
Singapore,Maryland,2010,626,0,955,51600,1992.7297752052766
Singapore,Maryland,2011,97,0,97,51600,1992.7998662532677
Singapore,Maryland,2012,429,0,1032,51600,1992.2254598433801
Singapore,Maryland,2013,88,0,332,51600,1992.0144142924817
Singapore,Maryland,2014,265,0,288,51600,1995.9170740880031
Singapore,Maryland,2015,445,0,674,51600,1996.0371057513914
Singapore,Maryland,2016,129,0,295,51600,1993.952198467124
Singapore,Maryland,2017,248,0,491,51600,1997.1086234539625
Singapore,Maryland,2018,336,0,493,51600,1996.498756932492
Singapore,Maryland,2019,501,0,728,51600,1997.5042550641256
Singapore,Oklahoma,2009,528,0,939,51600,1992.1295655783065
Singapore,Oklahoma,2010,102,0,102,51600,1992.7297752052766
Singapore,Oklahoma,2012,149,0,149,51600,1992.2254598433801
Singapore,Oklahoma,2013,184,0,318,51600,1992.0144142924817
Singapore,Tennessee,2009,252,0,1059,51600,1992.1295655783065
Singapore,Tennessee,2011,94,0,94,51600,1992.7998662532677
Singapore,Tennessee,2013,203,0,203,51600,1992.0144142924817
Singapore,Tennessee,2014,105,38,143,51600,1995.9170740880031
Singapore,Tennessee,2016,348,0,348,51600,1993.952198467124
Singapore,Tennessee,2017,106,0,106,51600,1997.1086234539625
Singapore,West Virginia,2014,79,0,79,51600,1995.9170740880031
Singapore,Arizona,2008,379,0,903,51600,1992.4399268674908
Singapore,Arizona,2009,943,0,1146,51600,1992.1295655783065
Singapore,Arizona,2010,282,0,701,51600,1992.7297752052766
Singapore,Arizona,2011,74,0,114,51600,1992.7998662532677
Singapore,Arizona,2012,567,0,672,51600,1992.2254598433801
Singapore,Arizona,2013,438,0,572,51600,1992.0144142924817
Singapore,Arizona,2014,763,0,2309,51600,1995.9170740880031
Singapore,Arizona,2015,1353,0,1958,51600,1996.0371057513914
Singapore,Arizona,2016,218,0,774,51600,1993.952198467124
Singapore,Arizona,2017,820,0,1200,51600,1997.1086234539625
Singapore,Arizona,2018,489,0,489,51600,1996.498756932492
Singapore,Arizona,2019,291,58,399,51600,1997.5042550641256
Singapore,Colorado,2008,334,0,557,51600,1992.4399268674908
Singapore,Colorado,2009,164,0,1123,51600,1992.1295655783065
Singapore,Colorado,2010,56,83,346,51600,1992.7297752052766
Singapore,Colorado,2012,157,0,769,51600,1992.2254598433801
Singapore,Colorado,2013,227,0,385,51600,1992.0144142924817
Singapore,Colorado,2014,43,0,135,51600,1995.9170740880031
Singapore,Colorado,2015,90,0,603,51600,1996.0371057513914
Singapore,Colorado,2016,359,0,896,51600,1993.952198467124
Singapore,Colorado,2017,111,60,393,51600,1997.1086234539625
Singapore,Colorado,2018,150,0,366,51600,1996.498756932492
Singapore,Colorado,2019,186,0,235,51600,1997.5042550641256
Singapore,Idaho,2008,53,0,53,51600,1992.4399268674908
Singapore,Idaho,2010,311,0,311,51600,1992.7297752052766
Singapore,Idaho,2011,523,0,523,51600,1992.7998662532677
Singapore,Idaho,2013,73,0,1067,51600,1992.0144142924817
Singapore,Idaho,2014,833,0,1474,51600,1995.9170740880031
Singapore,Idaho,2015,200,0,200,51600,1996.0371057513914
Singapore,Idaho,2016,258,0,258,51600,1993.952198467124
Singapore,Idaho,2017,446,0,1277,51600,1997.1086234539625
Singapore,Idaho,2018,203,0,360,51600,1996.498756932492
Singapore,Montana,2019,62,0,62,51600,1997.5042550641256
Singapore,Nevada,2009,57,0,122,51600,1992.1295655783065
Singapore,Nevada,2010,214,0,214,51600,1992.7297752052766
Singapore,Nevada,2011,0,64,191,51600,1992.7998662532677
Singapore,Nevada,2012,183,49,232,51600,1992.2254598433801
Singapore,Nevada,2013,70,0,172,51600,1992.0144142924817
Singapore,Nevada,2014,107,0,216,51600,1995.9170740880031
Singapore,Nevada,2015,42,0,310,51600,1996.0371057513914
Singapore,Nevada,2016,0,71,180,51600,1993.952198467124
Singapore,Nevada,2017,487,0,773,51600,1997.1086234539625
Singapore,Nevada,2018,108,0,108,51600,1996.498756932492
Singapore,Nevada,2019,173,0,362,51600,1997.5042550641256
Singapore,New Mexico,2011,35,0,35,51600,1992.7998662532677
Singapore,New Mexico,2015,91,0,91,51600,1996.0371057513914
Singapore,New Mexico,2017,112,0,112,51600,1997.1086234539625
Singapore,New Mexico,2018,63,0,63,51600,1996.498756932492
Singapore,Utah,2008,137,0,179,51600,1992.4399268674908
Singapore,Utah,2009,184,0,476,51600,1992.1295655783065
Singapore,Utah,2010,89,0,347,51600,1992.7297752052766
Singapore,Utah,2011,174,0,257,51600,1992.7998662532677
Singapore,Utah,2016,118,0,118,51600,1993.952198467124
Singapore,Utah,2017,104,0,188,51600,1997.1086234539625
Singapore,Utah,2018,210,0,210,51600,1996.498756932492
Singapore,Utah,2019,232,0,527,51600,1997.5042550641256
Singapore,Wyoming,2013,126,0,126,51600,1992.0144142924817
Singapore,California,2008,3610,0,7366,51600,1992.4399268674908
Singapore,California,2009,4804,0,8547,51600,1992.1295655783065
Singapore,California,2010,4759,123,9453,51600,1992.7297752052766
Singapore,California,2011,4047,54,10074,51600,1992.7998662532677
Singapore,California,2012,5344,100,9228,51600,1992.2254598433801
Singapore,California,2013,3788,0,8175,51600,1992.0144142924817
Singapore,California,2014,5091,247,8736,51600,1995.9170740880031
Singapore,California,2015,5766,262,10945,51600,1996.0371057513914
Singapore,California,2016,4465,312,9430,51600,1993.952198467124
Singapore,California,2017,5628,506,11501,51600,1997.1086234539625
Singapore,California,2018,4234,44,11144,51600,1996.498756932492
Singapore,California,2019,5078,164,10453,51600,1997.5042550641256
Singapore,Oregon,2008,73,0,73,51600,1992.4399268674908
Singapore,Oregon,2009,316,0,373,51600,1992.1295655783065
Singapore,Oregon,2010,229,0,315,51600,1992.7297752052766
Singapore,Oregon,2011,15,0,74,51600,1992.7998662532677
Singapore,Oregon,2013,520,0,774,51600,1992.0144142924817
Singapore,Oregon,2014,109,0,133,51600,1995.9170740880031
Singapore,Oregon,2015,62,0,165,51600,1996.0371057513914
Singapore,Oregon,2016,0,348,348,51600,1993.952198467124
Singapore,Oregon,2017,228,0,268,51600,1997.1086234539625
Singapore,Oregon,2018,171,0,350,51600,1996.498756932492
Singapore,Oregon,2019,85,0,85,51600,1997.5042550641256
Singapore,Washington,2008,445,0,1308,51600,1992.4399268674908
Singapore,Washington,2009,1042,0,1286,51600,1992.1295655783065
Singapore,Washington,2010,294,0,1196,51600,1992.7297752052766
Singapore,Washington,2011,281,0,1044,51600,1992.7998662532677
Singapore,Washington,2012,448,0,840,51600,1992.2254598433801
Singapore,Washington,2013,1209,92,1916,51600,1992.0144142924817
Singapore,Washington,2014,371,0,1434,51600,1995.9170740880031
Singapore,Washington,2015,1005,0,1482,51600,1996.0371057513914
Singapore,Washington,2016,1219,0,1528,51600,1993.952198467124
Singapore,Washington,2017,501,0,1012,51600,1997.1086234539625
Singapore,Washington,2018,1080,101,1953,51600,1996.498756932492
Singapore,Washington,2019,695,0,1399,51600,1997.5042550641256
Singapore,Alaska,2015,5,0,5,51600,1996.0371057513914
Singapore,Hawaii,2008,79,0,188,51600,1992.4399268674908
Singapore,Hawaii,2009,249,0,449,51600,1992.1295655783065
Singapore,Hawaii,2010,151,0,151,51600,1992.7297752052766
Singapore,Hawaii,2011,325,0,464,51600,1992.7998662532677
Singapore,Hawaii,2012,257,0,257,51600,1992.2254598433801
Singapore,Hawaii,2013,378,0,536,51600,1992.0144142924817
Singapore,Hawaii,2014,405,0,458,51600,1995.9170740880031
Singapore,Hawaii,2015,202,0,749,51600,1996.0371057513914
Singapore,Hawaii,2016,207,0,550,51600,1993.952198467124
Singapore,Hawaii,2017,205,0,251,51600,1997.1086234539625
Singapore,Hawaii,2019,178,0,430,51600,1997.5042550641256
Singapore,District of Columbia,2008,92,0,92,51600,1992.4399268674908
Singapore,District of Columbia,2010,74,0,435,51600,1992.7297752052766
Singapore,District of Columbia,2011,50,0,240,51600,1992.7998662532677
Singapore,District of Columbia,2012,126,0,154,51600,1992.2254598433801
Singapore,District of Columbia,2015,119,53,396,51600,1996.0371057513914
Singapore,District of Columbia,2017,109,61,396,51600,1997.1086234539625
Thailand,Connecticut,2008,1442,0,2591,51700,1986.9348214388606
Thailand,Connecticut,2009,997,0,2503,51700,1987.3516314698486
Thailand,Connecticut,2010,686,0,1200,51700,1988.2312510717277
Thailand,Connecticut,2011,826,0,2142,51700,1989.2679381180885
Thailand,Connecticut,2012,617,0,617,51700,1989.2270125454584
Thailand,Connecticut,2013,414,0,960,51700,1989.6191754992428
Thailand,Connecticut,2014,445,0,2209,51700,1989.7238969819475
Thailand,Connecticut,2015,802,53,1866,51700,1990.8383782550713
Thailand,Connecticut,2016,471,0,1340,51700,1991.9726512585223
Thailand,Connecticut,2017,963,0,1282,51700,1993.0394410193178
Thailand,Connecticut,2018,360,0,1498,51700,1993.3988731146037
Thailand,Connecticut,2019,445,0,736,51700,1992.3535849740974
Thailand,Maine,2008,48,0,48,51700,1986.9348214388606
Thailand,Maine,2009,339,0,778,51700,1987.3516314698486
Thailand,Maine,2010,739,0,759,51700,1988.2312510717277
Thailand,Maine,2011,277,0,980,51700,1989.2679381180885
Thailand,Maine,2012,280,0,318,51700,1989.2270125454584
Thailand,Maine,2013,50,0,50,51700,1989.6191754992428
Thailand,Maine,2015,186,0,246,51700,1990.8383782550713
Thailand,Maine,2017,598,0,651,51700,1993.0394410193178
Thailand,Maine,2018,244,0,374,51700,1993.3988731146037
Thailand,Maine,2019,1274,0,1274,51700,1992.3535849740974
Thailand,Massachusetts,2008,1325,0,4326,51700,1986.9348214388606
Thailand,Massachusetts,2009,3084,0,5364,51700,1987.3516314698486
Thailand,Massachusetts,2010,2353,0,5242,51700,1988.2312510717277
Thailand,Massachusetts,2011,2249,152,5374,51700,1989.2679381180885
Thailand,Massachusetts,2012,2535,0,4162,51700,1989.2270125454584
Thailand,Massachusetts,2013,2040,0,5696,51700,1989.6191754992428
Thailand,Massachusetts,2014,1749,0,4850,51700,1989.7238969819475
Thailand,Massachusetts,2015,2456,95,5112,51700,1990.8383782550713
Thailand,Massachusetts,2016,2054,140,4609,51700,1991.9726512585223
Thailand,Massachusetts,2017,2381,52,5865,51700,1993.0394410193178
Thailand,Massachusetts,2018,1523,697,4762,51700,1993.3988731146037
Thailand,Massachusetts,2019,2135,194,4538,51700,1992.3535849740974
Thailand,New Hampshire,2008,554,0,836,51700,1986.9348214388606
Thailand,New Hampshire,2010,86,0,157,51700,1988.2312510717277
Thailand,New Hampshire,2011,301,0,365,51700,1989.2679381180885
Thailand,New Hampshire,2012,371,0,410,51700,1989.2270125454584
Thailand,New Hampshire,2013,525,0,525,51700,1989.6191754992428
Thailand,New Hampshire,2014,188,0,231,51700,1989.7238969819475
Thailand,New Hampshire,2015,605,0,982,51700,1990.8383782550713
Thailand,New Hampshire,2016,700,0,1675,51700,1991.9726512585223
Thailand,New Hampshire,2017,129,0,1927,51700,1993.0394410193178
Thailand,New Hampshire,2018,938,0,938,51700,1993.3988731146037
Thailand,New Hampshire,2019,262,0,1183,51700,1992.3535849740974
Thailand,Rhode Island,2008,224,0,431,51700,1986.9348214388606
Thailand,Rhode Island,2009,473,0,633,51700,1987.3516314698486
Thailand,Rhode Island,2010,562,0,1419,51700,1988.2312510717277
Thailand,Rhode Island,2011,188,0,874,51700,1989.2679381180885
Thailand,Rhode Island,2012,198,0,488,51700,1989.2270125454584
Thailand,Rhode Island,2014,295,0,656,51700,1989.7238969819475
Thailand,Rhode Island,2015,225,72,876,51700,1990.8383782550713
Thailand,Rhode Island,2016,412,0,1563,51700,1991.9726512585223
Thailand,Rhode Island,2017,91,0,91,51700,1993.0394410193178
Thailand,Rhode Island,2018,602,0,1552,51700,1993.3988731146037
Thailand,Rhode Island,2019,1563,0,1893,51700,1992.3535849740974
Thailand,Vermont,2008,26,0,26,51700,1986.9348214388606
Thailand,Vermont,2012,392,0,986,51700,1989.2270125454584
Thailand,Vermont,2013,24,0,376,51700,1989.6191754992428
Thailand,Vermont,2014,234,0,552,51700,1989.7238969819475
Thailand,Vermont,2015,30,0,63,51700,1990.8383782550713
Thailand,Vermont,2017,417,0,417,51700,1993.0394410193178
Thailand,Delaware,2008,229,0,229,51700,1986.9348214388606
Thailand,Delaware,2009,89,0,89,51700,1987.3516314698486
Thailand,Delaware,2010,327,0,327,51700,1988.2312510717277
Thailand,Delaware,2011,136,0,332,51700,1989.2679381180885
Thailand,Delaware,2012,45,0,45,51700,1989.2270125454584
